"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"	"S09"
"TCGA.FB.AAQ1.01"	0.00633927171282846	0.237261387357808	0.143698966046554	0.136591973021815	0.150608649727173	0.0508019302048945	0.245774247037887	4.16059465919425e-07	0.0173186908079894
"TCGA.FB.AAQ2.01"	0.00865937813618265	8.59318620640565e-15	8.59318620640565e-15	8.59318620640565e-15	0.0683542030320507	0.0860141541574811	0.295287372933684	0.0700282531269671	0.0399083700482503
"TCGA.FB.AAQ3.01"	8.80487514991169e-15	0.343692678249871	0.00059725377390917	0.0873713545879668	0.00942506645054014	0.0351122821947836	0.15570065226554	8.80487514991169e-15	8.80487514991169e-15
"TCGA.FB.AAQ6.01"	7.00374421298052e-15	7.00374421298052e-15	7.00374421298052e-15	7.00374421298052e-15	0.0111954533307253	0.0391951207244214	0.00696085181644872	0.315133150869983	0.216200234120333
"TCGA.H8.A6C1.01"	0.33180594649993	0.00135331039499432	0.146852114411242	0.0743549145069483	0.0645414234805178	0.0598128756883547	0.0830711940439787	0.0140367552892876	0.202527793939043
"TCGA.HV.A5A3.01"	7.76865831270935e-15	1.6642648637221e-05	7.76865831270935e-15	0.00350692973713739	7.76865831270935e-15	0.120561542884598	0.0682647451720706	0.205652844995475	0.251004176718434
"TCGA.HV.A5A5.01"	0.140192966656272	0.126953354243526	0.182554153027458	0.166643651774129	0.219458566641084	0.0992650007954937	0.0580629358065529	0.00686937105544635	7.36334423295397e-15
"TCGA.HV.A5A6.01"	9.39654182679382e-15	9.39654182679382e-15	9.39654182679382e-15	0.120167737480848	9.39654182679382e-15	0.211135654982796	0.047977179624017	0.118470788690491	0.00828195025141069
"TCGA.HV.A7OL.01"	0.0583881873427356	0.222805363087928	0.142425499743312	0.147393042781349	6.19616270259974e-15	0.0344530311175261	0.112149977308301	6.19616270259974e-15	0.0191512406424467
"TCGA.HV.A7OP.01"	4.1041655106228e-15	4.1041655106228e-15	4.1041655106228e-15	4.1041655106228e-15	4.1041655106228e-15	4.1041655106228e-15	0.00810653571924276	0.00105247113434462	0.160107114521581
"TCGA.HV.AA8X.01"	8.94755112017371e-15	8.94755112017371e-15	8.94755112017371e-15	8.94755112017371e-15	8.94755112017371e-15	0.0138531830417188	8.94755112017371e-15	0.041202822356198	0.0409380319565843
"TCGA.HZ.7289.01"	0.000472252952179439	4.63191977571062e-15	4.63191977571062e-15	4.63191977571062e-15	4.63191977571062e-15	0.013151893089152	0.0387427056252688	0.0483530530073973	0.0536400961538728
"TCGA.HZ.7919.01"	0.199007591157892	0.0259601383391087	0.288705384296058	0.0904592485950399	0.049333004311576	0.100955427636642	9.58014158379263e-15	0.13590589292058	0.0382973443740916
"TCGA.HZ.7924.01"	0.263545581006329	7.46463059410978e-15	0.0433550747812964	0.0502006728203927	0.245154796411849	0.00185983655668698	0.127703319659067	0.0108236974663237	7.46463059410978e-15
"TCGA.HZ.7926.01"	0.29423787872424	0.0151914738447059	9.34537643611486e-15	0.0680654576060436	0.172123754117801	0.0605970382923962	0.0744758706424287	0.219822791733819	9.34537643611486e-15
"TCGA.HZ.8317.01"	0.00724120172985379	9.03498518115599e-15	9.03498518115599e-15	0.086939692565685	0.352010747813608	0.035327472689432	0.12829829944156	9.03498518115599e-15	9.03498518115599e-15
"TCGA.HZ.8638.01"	0.128893899287869	8.72556285343765e-15	8.72556285343765e-15	0.0467744099439239	0.227432447802814	8.72556285343765e-15	0.140632187872	0.0220667037194251	6.31889698788924e-06
"TCGA.HZ.A49I.01"	0.226773587232748	0.0113504909424423	0.168646563557126	0.285206721439682	0.0795068257981555	0.0925717764173051	6.66106525749228e-15	0.00357651684282976	0.120448820140713
"TCGA.HZ.A4BH.01"	0.204287543222479	0.00418734507745048	0.184855743386689	0.152309662991452	0.135422391775894	0.176849984146889	0.0783356301340449	6.69142420525985e-15	0.0637516992650677
"TCGA.HZ.A4BK.01"	0.13011516112517	0.336041922320757	0.185827793737535	0.104667168770126	0.116257657873053	0.0635324782529305	0.0364373741384032	7.33254759845839e-15	0.0110259268554616
"TCGA.HZ.A77O.01"	1.1047505912954e-14	1.1047505912954e-14	0.0983312061484625	0.110638008761363	0.00295999078547235	0.0853670557718552	0.122343462427257	0.18458229402493	1.1047505912954e-14
