"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.IB.7645.01"	0.42358739371645	0.277114977398978	0.193684915762567	0.0677235211614273	0.0369191575890784
"TCGA.IB.7646.01"	9.98279448672693e-15	0.387331413723114	0.0513526823320712	0.0139085212712475	0.0358903107970049
"TCGA.IB.7647.01"	0.014949440542675	0.300974860278369	0.115727947717635	0.265559369048404	0.129254090111193
"TCGA.IB.7649.01"	0.123807801913564	0.137558281344553	0.162318126761789	0.182231855154324	0.201622371672784
"TCGA.IB.7651.01"	1.33735649373944e-14	0.253364069042143	0.0783551900211758	0.131321986005349	0.157167380165636
"TCGA.IB.7654.01"	0.0391801115174926	0.124360242909739	1.46986399839062e-14	0.169581369338079	0.130175747799706
"TCGA.IB.7885.01"	0.0868773313413025	0.319334105133694	0.0525590412704131	0.00162238000006178	0.146636646884254
"TCGA.IB.7886.01"	0.00233470334084831	0.369686902588195	1.32399095934765e-14	0.0854056988383765	0.0536466982323249
"TCGA.IB.7887.01"	1.14971023378276e-14	0.135040192464532	0.00513342366117319	0.0728043263436522	0.100708652166657
"TCGA.IB.7888.01"	0.243003895141839	0.246955805342985	0.204740342663797	0.150226306415909	0.128750790583499
"TCGA.IB.7890.01"	1.8233437959386e-06	0.622023390010129	1.15768215072964e-14	0.107298693306845	0.091217484021305
"TCGA.IB.7891.01"	0.0264082193344987	0.230575655363509	0.170241655491934	0.150411811873145	0.154564896736518
"TCGA.IB.7893.01"	9.49315080690113e-15	0.644456408345308	9.49315080690113e-15	0.0011537563672084	0.0152891154678505
"TCGA.IB.7897.01"	0.471358133765973	0.000560188285200078	0.0927162644281604	0.321132202373556	0.114233211147104
"TCGA.IB.8126.01"	0.269150020853327	1.04664680508891e-14	0.00977011452018974	0.074562243766444	0.176248400740626
"TCGA.IB.8127.01"	1.52231347243127e-14	0.213578205278895	0.0199579282750191	0.278943755687755	0.121462430767286
"TCGA.IB.A5SO.01"	0.0799333643595678	0.183808795726627	0.282645238472794	0.274630277862844	0.132174025470411
"TCGA.IB.A5SQ.01"	0.0726306356571283	0.273590179094935	0.13331596232229	0.318935695952131	0.121880732545939
"TCGA.IB.A5SS.01"	1.15577442681455e-14	0.415308716618117	0.00232115738701464	0.0152624848088604	0.0251055679005839
"TCGA.IB.A5ST.01"	0.310967960786694	0.115366917794364	0.366377052529275	0.0575182258319314	0.0603030079260283
"TCGA.IB.AAUP.01"	0.0563161621067108	0.175673036846123	0.477341307671956	0.203658575787379	0.0654164200107033
"TCGA.IB.AAUQ.01"	3.74230194697658e-05	0.0428603492539852	0.0288421671945504	0.362718001715714	0.371713413837116
"TCGA.IB.AAUR.01"	0.209045593664825	4.28315999015861e-05	0.557406353814115	0.116827851232755	0.0983696003109207
"TCGA.IB.AAUS.01"	0.0321207610227779	0.369311494750553	0.456552918767759	1.13506086873689e-14	0.0657470396848668
"TCGA.IB.AAUT.01"	0.0294447374956843	0.00849727359889522	0.312028795661433	0.26800192019441	0.253669246608605
"TCGA.IB.AAUV.01"	0.331958477043197	0.284776802446698	0.178958079946218	0.0652150745819559	0.139091565981923
"TCGA.M8.A5N4.01"	1.23124936323139e-14	0.0868016851694137	0.0491412475186318	0.0652472743989965	0.0408637480653224
"TCGA.PZ.A5RE.01"	1.06976055453448e-14	0.037549664342029	0.0511679013996137	0.0193910776180057	0.2733912174403
"TCGA.Q3.A5QY.01"	0.139121398611056	7.73456576240853e-15	0.49857837300518	0.0137302540677907	0.193446368759309
"TCGA.RB.A7B8.01"	1.23399385182387e-14	0.188321509839258	0.0714140026009901	0.0899877193700056	0.356384241269535
"TCGA.RL.AAAS.01"	0.138095921797717	0.000411321943866697	0.394186013809337	0.0960297741437432	0.199924782592742
"TCGA.US.A774.01"	1.17250611736735e-14	0.0869237933183049	0.101039865903665	0.0781554128912974	0.554907970097149
"TCGA.US.A77E.01"	0.00493304221107884	0.104771688338794	0.00798943060879025	0.20415300171582	0.184589316540952
"TCGA.US.A77J.01"	0.126521397514999	8.6718426916894e-15	0.452858511274177	0.115093481876331	0.22448330291514
"TCGA.XD.AAUG.01"	0.354187193038474	0.152665404746558	0.1105059657755	0.197076902995172	0.185564533444286
"TCGA.XD.AAUH.01"	0.36512289613152	7.23396599434912e-15	0.191821884825058	0.327813163956984	0.115242055086424
"TCGA.XD.AAUL.01"	0.00730375743655449	0.132150976211814	0.102681879329072	0.0566000413521919	0.313539380222525
"TCGA.XN.A8T3.01"	0.0125678655166433	0.0393553106669745	0.0647797878257693	0.377602182526001	0.267770076673789
"TCGA.XN.A8T5.01"	0.335318969419793	0.0598586883518553	0.296716902012666	0.183133798023753	0.124971642191923
"TCGA.YB.A89D.01"	0.061928166307687	0.256899926864222	0.131072115664907	0.224305810252271	0.182961682386324
"TCGA.YH.A8SY.01"	1.0853756988689e-14	0.31084452436753	0.0115578429424609	0.0112560060785012	0.0468304840421731
