"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.FB.AAQ6.01"	0.00775802010584795	1.28354460541206e-12	3.73664522594687e-15	3.73664522594687e-15	3.73664522594687e-15
"TCGA.H8.A6C1.01"	0.414190030597926	0.20314856162387	1.07021177415807e-14	1.07021177415807e-14	0.38266140777814
"TCGA.HV.A5A3.01"	1.96917023271286e-14	1.96917023271286e-14	1.96917023271286e-14	1.96917023271286e-14	1.96917023271286e-14
"TCGA.HV.A5A5.01"	1.12116670860658e-14	0.31510898862833	0.0463123859593901	1.12116670860658e-14	0.52907900167253
"TCGA.HV.A5A6.01"	1.35094527921593e-14	0.292824082223651	0.00815435792677921	1.35094527921593e-14	1.35094527921593e-14
"TCGA.HV.A7OL.01"	0.494035412915146	8.39155663321561e-15	8.39155663321561e-15	0.062275752936588	0.162121428274927
"TCGA.HV.A7OP.01"	9.64668272753916e-15	9.64668272753916e-15	9.64668272753916e-15	0.101435531272786	9.64668272753916e-15
"TCGA.HV.AA8X.01"	0.000796861333723249	1.57238715650483e-14	1.57238715650483e-14	1.57238715650483e-14	1.57238715650483e-14
"TCGA.HZ.7289.01"	9.42955499328399e-15	9.42955499328399e-15	9.42955499328399e-15	9.42955499328399e-15	9.42955499328399e-15
"TCGA.HZ.7919.01"	0.00860701731845606	1.54715798920649e-14	0.428006756324939	0.00689918896282872	0.421651862752539
"TCGA.HZ.7924.01"	0.391910764501542	0.0611002254576007	0.246562723177742	1.17721666457736e-14	0.300426286863056
"TCGA.HZ.7926.01"	0.472601289105046	0.290005878798096	3.23422363085863e-13	9.32603953458039e-15	0.237392832096487
"TCGA.HZ.8317.01"	1.48247784259274e-14	0.269422284056661	0.244496747107142	1.48247784259274e-14	0.114011449232015
"TCGA.HZ.8638.01"	0.0359109330015102	0.241058180602339	0.370772983740404	1.38416292542974e-14	0.214137817871992
"TCGA.HZ.A49I.01"	0.187528492257652	0.193209342131445	0.0714257472706345	6.75623544806341e-15	0.115973105401343
"TCGA.HZ.A4BH.01"	0.331278125608016	6.8752930407275e-15	0.369198747272402	0.201367240722844	0.0981558863967047
"TCGA.HZ.A4BK.01"	0.133636707298901	0.208410620812315	0.304501199098647	1.11759722707062e-14	0.316212569627841
"TCGA.HZ.A77O.01"	2.18023808199979e-14	2.18023808199979e-14	0.0462548586197418	2.18023808199979e-14	2.18023808199979e-14
"TCGA.HZ.A8P0.01"	0.095442128552499	0.821830785118653	9.50409417738231e-15	6.30080035736831e-05	0.0106428171108794
"TCGA.HZ.A8P1.01"	1.92351531863644e-14	1.92351531863644e-14	1.92351531863644e-14	1.92351531863644e-14	1.92351531863644e-14
"TCGA.HZ.A9TJ.01"	0.0259174363436848	3.04126520654946e-14	3.04126520654946e-14	3.04126520654946e-14	3.04126520654946e-14
"TCGA.HZ.A9TJ.06"	4.4359748730314e-15	4.4359748730314e-15	4.4359748730314e-15	4.4359748730314e-15	4.4359748730314e-15
"TCGA.IB.7644.01"	1.95585545517695e-14	1.95585545517695e-14	1.95585545517695e-14	1.95585545517695e-14	0.433673521192641
