"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.FB.AAQ6.01"	1.95881422461125e-14	1.95881422461125e-14	1.95881422461125e-14	1.95881422461125e-14	0.0806416771989982
"TCGA.H8.A6C1.01"	0.147518588251114	1.22989324097758e-14	0.233960125704569	1.22989324097758e-14	1.22989324097758e-14
"TCGA.HV.A5A3.01"	1.71633944943868e-14	1.71633944943868e-14	0.0565245715060291	0.026850506998835	1.71633944943868e-14
"TCGA.HV.A5A5.01"	0.17715109746667	0.443854092589047	0.108361960576528	1.08889799782214e-14	1.08889799782214e-14
"TCGA.HV.A5A6.01"	1.01921547762952e-14	1.01921547762952e-14	0.0741224463012617	1.01921547762952e-14	0.24567147282679
"TCGA.HV.A7OL.01"	0.20918848860807	5.98202909124371e-15	5.98202909124371e-15	0.280189807764701	0.261840399680265
"TCGA.HV.A7OP.01"	8.2015334403925e-15	0.0471617535660612	8.2015334403925e-15	0.202955908647238	8.2015334403925e-15
"TCGA.HV.AA8X.01"	2.22486696633814e-14	1.39223598780763e-06	2.22486696633814e-14	2.22486696633814e-14	2.22486696633814e-14
"TCGA.HZ.7289.01"	9.35775807242661e-15	9.35775807242661e-15	9.35775807242661e-15	0.0079203857475562	4.4706736473255e-09
"TCGA.HZ.7919.01"	0.12536585583092	1.70709133250176e-14	0.207270504360184	1.70709133250176e-14	1.70709133250176e-14
"TCGA.HZ.7924.01"	0.386603085475361	0.0526360502316207	7.95745616855309e-15	7.95745616855309e-15	7.95745616855309e-15
"TCGA.HZ.7926.01"	0.0807126351766947	0.201391841565283	0.045046512604061	5.28434287570286e-15	5.28434287570286e-15
"TCGA.HZ.8317.01"	8.53727188272199e-15	0.101083707838246	0.148831767787044	8.53727188272199e-15	8.53727188272199e-15
"TCGA.HZ.8638.01"	0.100729513418168	0.139269805605929	0.0977559190279137	9.04082712380221e-15	9.04082712380221e-15
"TCGA.HZ.A49I.01"	0.323438134567267	1.22870880847519e-14	0.176057254712162	5.39491500873979e-07	1.22870880847519e-14
"TCGA.HZ.A4BH.01"	0.201565186643282	8.4446822535279e-15	0.0889254814394525	8.4446822535279e-15	8.4446822535279e-15
"TCGA.HZ.A4BK.01"	0.251306659890542	0.200104785537842	0.067389841561925	8.97891274700615e-15	8.97891274700615e-15
"TCGA.HZ.A77O.01"	1.54905299386725e-14	0.266278268910354	1.54905299386725e-14	0.216126319684504	1.54905299386725e-14
"TCGA.HZ.A8P0.01"	0.12225640932822	1.46654176734222e-14	0.266999894412212	0.178521318246828	1.46654176734222e-14
"TCGA.HZ.A8P1.01"	1.25978571264116e-14	1.25978571264116e-14	0.014304741315386	1.25978571264116e-14	0.512451747989966
"TCGA.HZ.A9TJ.01"	2.37485988926813e-14	2.37485988926813e-14	0.0999852582800023	0.301495727067688	0.000227759724532637
"TCGA.HZ.A9TJ.06"	5.42956061871383e-15	5.42956061871383e-15	0.0669455837805165	5.42956061871383e-15	5.42956061871383e-15
"TCGA.IB.7644.01"	0.277500720487726	1.53543732904904e-14	0.139769531222769	1.53543732904904e-14	0.00306445125311666
"TCGA.IB.7652.01"	9.43336088091141e-10	0.415102766111494	0.236646660787316	9.21427803248647e-15	9.21427803248647e-15
"TCGA.IB.7889.01"	0.325728935881808	0.243130504875299	0.0192193579039237	0.026353230663705	1.16279937077496e-14
"TCGA.IB.A5SP.01"	0.0776559035671315	7.61798380192653e-15	7.61798380192653e-15	7.61798380192653e-15	0.584022937772649
"TCGA.IB.A6UF.01"	1.03231193236833e-14	0.212694312043306	0.0367368457426853	0.169222046671019	1.03231193236833e-14
"TCGA.IB.A6UG.01"	0.00814880111263795	0.0533382728084795	0.00410617798089855	0.718785832463248	8.96437703377547e-15
"TCGA.IB.A7LX.01"	1.58642335244485e-14	1.58642335244485e-14	0.00736396832955498	0.188962693242267	1.58642335244485e-14
