"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.HZ.A77Q.01"	0.136089794233063	0.0513348382914765	0.461889056963512	0.00295912385084433	0.0123624413125394
"TCGA.IB.7645.01"	0.248435762519117	0.113525216226335	0.314964375797537	0.0145629148449738	0.0256929889150329
"TCGA.IB.7646.01"	0.100537721941314	1.02158799234219e-14	0.0306229193971246	0.0782776032091168	0.0584524725423453
"TCGA.IB.7647.01"	0.0576902059122603	0.166654082582405	0.020367195351709	0.043316182381933	0.238980650561911
"TCGA.IB.7649.01"	0.140974573060592	0.279824292833802	1.02114968197023e-14	0.0526589378025387	0.0100507665609403
"TCGA.IB.7651.01"	0.29449493811992	0.0733042651688627	0.0118938159075199	0.024238983140409	0.137756275105726
"TCGA.IB.7654.01"	1.5393187951202e-14	0.0177762122876235	0.00242487943248142	0.0606650515119671	0.194000512306238
"TCGA.IB.7885.01"	0.101591798630345	0.0425164777114685	0.105987992177189	0.00741233050478968	0.0249906832316654
"TCGA.IB.7886.01"	0.128208622398087	1.69858693481459e-14	0.00548634798247636	0.0201722528678529	0.00230848275326591
"TCGA.IB.7887.01"	0.117029593929055	1.25052423121081e-14	0.00117392219312727	0.00978733439816058	0.113547688747104
"TCGA.IB.7888.01"	0.171620690756192	0.0440758934683446	0.231169656740237	0.0263658187389327	0.0509447056183889
"TCGA.IB.7890.01"	1.37183651796319e-14	0.00781367169553821	0.0693314874273746	1.37183651796319e-14	0.0975330512996288
"TCGA.IB.7891.01"	0.033880317735743	0.165201486390653	0.0583494815184739	0.03841841275099	0.02207031793425
"TCGA.IB.7893.01"	0.0215753575837136	1.22497835404558e-14	0.212700999465012	1.22497835404558e-14	6.49486734165104e-05
"TCGA.IB.7897.01"	0.127786213646278	0.0712383076044665	0.19896093468457	7.88866018989543e-15	0.138857192361405
"TCGA.IB.8126.01"	0.0616804840034204	0.0734050109563331	0.0416949483324852	0.0477636588736276	0.0429044794458565
"TCGA.IB.8127.01"	0.0680854525353946	0.0806252559308633	1.37281689523481e-14	0.0771396880218549	0.000174798416748838
"TCGA.IB.A5SO.01"	0.0808443463505341	1.70749798457727e-14	0.268232264259476	0.110386342449225	0.110919496869888
"TCGA.IB.A5SQ.01"	0.0153851212633386	0.133944584666612	0.109609649262541	0.116510919843988	0.188817992570591
"TCGA.IB.A5SS.01"	0.0863024193280868	1.12519400987484e-14	0.0760791057213832	1.12519400987484e-14	0.0572802964454075
"TCGA.IB.A5ST.01"	0.211917131992414	0.232149150421822	0.257926904150719	0.146898126433892	0.0337566777066506
"TCGA.IB.AAUP.01"	0.299085460531229	0.0485060135595057	0.285781791773525	0.0447972439964364	0.102315539479156
"TCGA.IB.AAUQ.01"	0.00508762149682798	0.0541322556917799	0.00184075406928222	0.191660654346331	0.0977563526371318
"TCGA.IB.AAUR.01"	0.267542944211035	0.0441407514217376	0.406511600390148	0.0532992308079018	0.0270572797181132
"TCGA.IB.AAUS.01"	0.335183850119057	0.0534641889333848	0.292735046400419	0.0520560644455333	8.99900133389679e-15
"TCGA.IB.AAUT.01"	0.17693974259242	0.244177619951469	0.049303289270979	0.164218672849746	0.0275190689394097
"TCGA.IB.AAUV.01"	0.0691571607342546	0.150292659754702	0.457545862334379	0.0853338318584166	0.0431682900312089
"TCGA.M8.A5N4.01"	0.0402103234485611	1.12240000798663e-14	1.12240000798663e-14	0.0744270567240436	0.0357481047484334
"TCGA.PZ.A5RE.01"	0.161337195338317	0.109386767093364	1.06779262531005e-14	0.031857734088661	0.0704370194837035
"TCGA.Q3.A5QY.01"	0.293669867891406	0.128018438127837	0.0835018534232432	0.236899586696267	0.0204197048420269
"TCGA.RB.A7B8.01"	0.10051865442754	1.13098955754877e-14	1.13098955754877e-14	0.181887997088472	0.0346001183765456
"TCGA.RL.AAAS.01"	0.156230680661671	0.0678379495956794	0.332279664502035	0.155660527909518	0.0851242916564842
"TCGA.US.A774.01"	0.168343993678995	0.0626140594028382	0.0248682513695968	0.0458710021172839	0.0348349653958672
"TCGA.US.A77E.01"	1.16055667112001e-14	1.16055667112001e-14	0.00968722622667938	0.132287971182211	0.0345045982242268
"TCGA.US.A77J.01"	0.192247914274254	0.128747607684303	0.22393044728496	0.228276921576418	0.0551923181323228
"TCGA.XD.AAUG.01"	1.00102473856818e-14	0.0689555065336522	0.390991522990348	0.206738095213927	0.0825724783710485
"TCGA.XD.AAUH.01"	0.0910410410439598	0.0938971893728017	0.287455802898316	0.122779882929703	0.163118043728689
"TCGA.XD.AAUL.01"	1.1660222274476e-14	0.042292667990684	1.1660222274476e-14	0.105708825532917	0.0318131403435664
"TCGA.XN.A8T3.01"	0.0504987871439883	0.0624094933582728	1.02021422682715e-14	0.273439636034688	0.0572338339746226
"TCGA.XN.A8T5.01"	0.159271359550338	0.0266818251059011	0.281127738173901	0.0651891942015375	0.207332841251295
"TCGA.YB.A89D.01"	1.4994435768788e-14	0.193881530224953	0.0989911501239101	0.106216816166695	0.0825134930885812
"TCGA.YH.A8SY.01"	0.000121546525704688	1.28628033266008e-14	0.125791544987535	0.0280458241128333	0.0657266291425618
