"ID"	"CE1"	"CE2"	"CE3"	"CE4"	"CE5"	"CE6"	"CE7"	"CE8"	"CE9"	"CE10"
"TCGA.H6.A45N.01"	0.0623515260532277	0.0907904733074176	0.0393731450329763	0.121762565616104	0.152870146368824	0.0807687928058856	0.0328175943545379	0.218078565756287	0.0728020805734314	0.128385110131308
"TCGA.HV.A5A4.01"	0.0563872619959012	0.158878255256961	0.007878422552673	0.128374270863188	0.138499044527143	0.0135667243302681	0.0836200998965967	0.344062206442707	0.0572291171232033	0.0115045970113585
"TCGA.HV.AA8V.01"	0.352591943980179	0.167235103528898	0.0491094025038567	0.158768322211194	0.0443399962890055	0.0229645293824513	4.35477658435885e-13	0.177630409018836	0.0143735247358565	0.0129867683492883
"TCGA.HZ.7918.01"	0.0753033334279956	0.0246683581388665	0.0652980436294801	0.0707426783230746	0.0694268656180128	0.0302810025738049	0.135726715375271	0.0952077999944207	0.286286655361095	0.147058547557979
"TCGA.HZ.7920.01"	0.0612473358835023	0.0421241954372304	0.0386333356558843	0.0480396414292377	0.153094411813832	0.218562433322273	0.14266548081069	0.120831192444663	0.0485158461874997	0.126286127015188
"TCGA.HZ.7922.01"	0.369328738141656	0.0841140925409585	0.0339577125231228	0.0599335931365975	0.0467226638351147	0.0149114707219989	0.244040267850526	0.0710098942979015	0.0294279824968743	0.0465535844552501
"TCGA.HZ.7923.01"	0.0614595826577149	0.0234872232232297	0.0983862337305823	0.07579429520944	0.103895289597951	0.238997799869434	0.0541860391105379	0.0794976572254763	0.0761799877419322	0.188115891633701
"TCGA.HZ.7925.01"	0.571508155957131	0.10260516018911	0.11640162452105	0.0283848379416418	0.0322371228399129	0.0717387188220024	0.0245239162027686	0.0206915249782998	0.0318282843459756	8.06542021077056e-05
"TCGA.HZ.8001.01"	0.077870849698435	0.0958996505631673	0.0996202947745947	0.0764444867278026	0.122836684858637	0.203889475038985	0.0387714402153477	0.0449189230555083	0.0833685339604414	0.156379661107081
"TCGA.HZ.8002.01"	0.0870648783651306	0.0343799992623517	0.0733840158678135	0.0976470348392709	0.0673238575149659	0.238243409202648	0.168969979479627	0.0980861648809428	0.0450120028838609	0.0898886577033884
"TCGA.HZ.8003.01"	0.030918631748571	0.026918279414011	0.0793061739835321	0.178234474189806	0.141188509517882	0.0501576322912243	0.000522217818962811	0.133641243780742	0.185616193799984	0.173496643455285
"TCGA.HZ.8005.01"	0.281871762160343	0.289420576551258	0.0519031169084033	0.0457943842142981	0.0279434230006073	0.00483314914093699	0.100666926283855	0.00524205601321246	0.192324605727065	2.10387321061045e-14
"TCGA.HZ.8315.01"	0.117931100643318	0.0895215905485158	0.105869477549998	0.132608439063857	0.0406789867789114	0.0398221476265223	0.182296163096972	0.134760494727944	0.117446826680104	0.039064773283857
"TCGA.HZ.8519.01"	0.048451856727796	0.010275149354553	0.011728801231522	0.0761282042501799	0.204863367532103	0.216748867647217	0.140408186100338	0.179791376438114	0.0499877481725116	0.0616164425456668
"TCGA.HZ.8636.01"	0.17637072548597	0.146871278253986	0.137151635787979	0.0642127394287618	0.0621014774219165	0.00835039960266432	0.183341888143621	0.13461731425547	0.0524115867230458	0.0345709548965866
"TCGA.HZ.8637.01"	0.0612309183574993	0.0171335996558919	0.077176125472457	0.0646637853895781	0.0880572400073102	0.026839453661775	0.0979377619288942	0.120704283881498	0.251543744060269	0.194713087584828
"TCGA.HZ.A49G.01"	0.0297855165306753	0.0411234518733038	0.228220404718031	0.158263848624628	0.0898060806759631	0.0971225053954118	0.0332899284365364	0.143249308774867	0.0925553689149924	0.0865835860555909
"TCGA.HZ.A49H.01"	0.0311796430892228	0.0655829207226893	0.0443032205448788	0.121484149858869	0.139631140757523	0.295607874637922	0.0167840591737223	0.0501860704082763	0.0933166139012223	0.141924306905674
"TCGA.HZ.A77P.01"	0.0368717553525705	0.0466045410699391	0.0221644117497372	0.166598085321665	0.143533873042226	0.434700612718367	0.0260603591900025	0.104411521883908	0.0150847755075423	0.00397006416404263
"TCGA.HZ.A77Q.01"	0.26417743550451	0.102741057780997	0.199893686862012	0.0236989233810191	0.0332027944656237	0.129994707182323	0.00597795633633894	0.00201131225802786	0.0887006236516194	0.14960150257753
"TCGA.IB.7645.01"	0.164340674988159	0.0349994776645963	0.168736430730627	0.0221770080078076	0.0195880489671105	0.194191226536053	0.125429376811011	0.0335164192794288	0.1223901868884	0.114631150126807
"TCGA.IB.7646.01"	0.230592225760113	0.174829466726407	0.12432659599055	0.0158819153564878	0.0435751791705323	0.0161599348836669	0.189202946786729	0.0414095860033372	0.164022149322164	1.28237462733244e-14
"TCGA.IB.7647.01"	0.111628033532424	0.0332785966727217	0.0842239307233237	0.0592263040588061	0.131873904665278	0.0383654616390652	0.180824090891265	0.0963674570602636	0.0724278141592466	0.191784406597606
"TCGA.IB.7649.01"	0.0799547344571663	0.0459252885751545	0.114861798573986	0.12277545774278	0.0677319353888426	0.144880757096321	0.127261087059965	0.0722670414316171	0.105439942710406	0.118901956963761
"TCGA.IB.7651.01"	0.127046097242261	0.087601742632334	0.0980175344060273	0.0688516526788503	0.0522740182240509	0.0107101864838933	0.178492933167646	0.0744438712820103	0.267569703300322	0.0349922605826046
"TCGA.IB.7654.01"	0.1064547874406	0.0467276654414155	0.00291757120226851	0.225772036347992	0.18147410586448	0.0527802633305671	0.179974059210964	0.194853964196877	0.00775102033522648	0.00129452662961085
"TCGA.IB.7885.01"	0.19188700883407	0.227982873072986	0.203082775698391	0.0882642083150206	0.0139149670300299	0.0363903847781211	0.0345242772471944	0.0121852182712026	0.128093488708797	0.0636747980441869
"TCGA.IB.7886.01"	0.200722467509229	0.0987080694511411	0.104249095466354	0.0649357501344992	0.00494581744795072	0.0236247161050251	0.263108965498114	0.0897809784723972	0.149924139915269	1.9341948330125e-14
"TCGA.IB.7887.01"	0.140399450730741	0.221554511620846	0.0453575435818641	0.0977558325706387	0.0688025949583671	1.4266213310984e-11	0.281664817709554	0.0855254652592294	0.0529820714172547	0.00595771213723855
"TCGA.IB.7888.01"	0.144041705541488	0.0248538295626446	0.110023811852821	0.0398823907742284	0.0921827748673635	0.1923134226658	0.0765142155287731	0.052535592224454	0.0759177900463548	0.191734466936073
"TCGA.IB.7890.01"	0.466848259943359	0.11615373757415	0.0590926788635873	0.0641916063645155	0.0810387192251569	0.0373024543710599	0.125307185312216	0.0496715073058551	7.88650411059129e-10	0.000393850251449872
"TCGA.IB.7891.01"	0.0905364633049446	0.0407135058706313	0.108004887791654	0.116767717300343	0.0735983107062342	0.0742962045285265	0.109798362422118	0.0646352947056959	0.190456160381592	0.131193092988261
"TCGA.IB.7893.01"	0.579087709677506	0.164159487579289	0.0613343717888956	0.00754483205308572	0.0147079994996456	0.00264499079050171	0.125217374159908	0.0268425833172871	0.0183543977263899	0.000106253407491815
"TCGA.IB.7897.01"	0.0584046693745051	0.0147322287590794	0.0592537692019316	0.0535340824574668	0.140007713916157	0.254605778008242	0.118404358389705	0.116283189904747	0.0629528129927788	0.121821396995388
"TCGA.IB.8126.01"	0.0179562698877897	0.0579237886514138	0.0349674951819451	0.197207394582644	0.0948561711522357	0.224679847740132	6.32781034728834e-07	0.0961913782195761	0.0827633935958935	0.193453628207335
"TCGA.IB.8127.01"	0.105655865824126	0.122324131280348	0.133983527347732	0.0830451061096819	0.0267606790987269	0.00873988431091121	0.230763886520198	0.146031292631007	0.122887084224078	0.0198085426531921
"TCGA.IB.A5SO.01"	0.18605376149112	0.0421813767352468	0.0909640777933636	0.0575638597432453	0.115847052315641	0.0864165792527017	0.0579006367298399	0.118423047186244	0.0565342088066644	0.188115399945934
"TCGA.IB.A5SQ.01"	0.188625982697744	0.106761902595284	0.0989697960322119	0.0618135811645607	0.210656504928464	0.0876272935402886	0.0440221831472168	0.11702796124548	0.0284543109835287	0.0560404836652209
"TCGA.IB.A5SS.01"	0.343840586015279	0.299131278956098	0.186537318266134	0.0213184709686674	0.027336866271988	0.000311604638938396	0.0466838945237892	0.0239380619915059	0.0509019183675797	1.96089563686567e-14
"TCGA.IB.A5ST.01"	0.101195973464298	0.079380731116039	0.0927592328983211	0.0248558090227892	0.0602186351772461	0.153913507817634	0.0293372355084192	0.043247235750463	0.106489561938614	0.308602077306176
"TCGA.IB.AAUP.01"	0.12389386216948	0.0560645818329235	0.00537004131395187	0.0423529639045034	0.0706281946119197	0.0478943725456931	0.0538727445762169	0.0988933549772362	0.11422929235226	0.386800591715815
"TCGA.IB.AAUQ.01"	0.056005588667607	0.240845459186559	0.00329448623598248	0.207961641394037	0.166981036624368	0.0291147783177165	0.0811794009775284	0.176847502631783	0.018632252737181	0.0191378532272371
"TCGA.IB.AAUR.01"	0.100029124859911	0.0607048641548494	0.0559731243951	0.0373930624354488	0.0560831981055795	0.156624923684522	0.0166545356462645	0.0544892437149761	0.109088567623517	0.352959355379831
"TCGA.IB.AAUS.01"	0.222185754528077	0.0576638723391976	0.248959936020228	0.0469156759926745	0.0182371216942023	0.0744550186028257	0.00802767452416223	0.0118936141377864	0.210906404673634	0.100754927487212
"TCGA.IB.AAUT.01"	0.0258874307495173	0.0263105877854913	0.0632944015401323	0.180775215212076	0.0855536977228047	0.120358099426844	0.0278792650922883	0.178766826497041	0.143022779996801	0.148151695977005
"TCGA.IB.AAUV.01"	0.213692546174211	0.0227534183982659	0.0548003450029877	0.0709708137039475	0.0692386517380259	0.279230313446665	0.0163510515438523	0.0688946128132471	0.055808208260798	0.148260038918
"TCGA.M8.A5N4.01"	0.119783748576066	0.264359566360434	0.232313643712966	0.0361481784724937	0.0333442053340287	0.0101235322982177	0.0758985307025108	0.0791715029710476	0.148224363256518	0.000632728315717488
"TCGA.PZ.A5RE.01"	0.0720795552404083	0.162669415837612	0.240844591898973	0.195207286846041	0.0632128255973718	0.0113675579103951	0.052750235333087	0.0584812155567878	0.128252256715764	0.0151350590635597
"TCGA.Q3.A5QY.01"	0.0504504799747771	0.0490367351870505	0.0838517395232523	0.0694071196381182	0.0555673765902012	0.100725521041666	0.0075960406657427	0.038206084789916	0.138352834501421	0.406806068087855
"TCGA.RB.A7B8.01"	0.217481054730462	0.138817076248931	0.0481786062955205	0.211819197504353	0.044617281394859	0.0385681966146401	0.0436281275337075	0.162534205044192	0.0665717257807501	0.0277845288525848
"TCGA.RL.AAAS.01"	0.0827180890965236	0.0569649938409928	0.00351391043560404	0.136714442125453	0.076017237362005	0.193811982138949	0.01798826042353	0.0653674440069806	0.125014425213094	0.241889215356869
"TCGA.US.A774.01"	0.0825412107588527	0.114318119760801	0.0848130808161384	0.279017157728512	0.0718841794001708	0.0231387706259301	0.0349873769161693	0.0833549877633576	0.116468663104004	0.109476453126064
"TCGA.US.A77E.01"	0.113282786052798	0.16712402995611	0.00601193668984761	0.162489474416906	0.0256142645765657	0.0327971057558283	0.135217689871183	0.318291386064564	0.0334227908998482	0.00574853571634838
"TCGA.US.A77J.01"	0.0589318185183644	0.0501318534855696	0.0522916194926954	0.0993933475443147	0.0803840557344385	0.154992275680695	0.00963043795999455	0.0611059434437607	0.0938110734966696	0.339327574643497
"TCGA.XD.AAUG.01"	0.187791814522546	0.0254086330290492	0.0270257622853881	0.094749586575817	0.211447504450925	0.303621800653899	0.00130357125804518	0.136001188655059	1.1531492662728e-14	0.0126501385692596
"TCGA.XD.AAUH.01"	0.0486316231739676	0.0214997796419418	0.0205969119857787	0.0490583446134466	0.187714841815673	0.255261107263067	0.078314608363041	0.117611007961945	0.0209453821281775	0.200366393052962
"TCGA.XD.AAUL.01"	0.115076844913122	0.209898564231947	0.135541222299508	0.257664847657662	0.0280174427795365	0.026619207638647	0.0658492147062311	0.14419166194049	0.0115103082164795	0.00563068561637713
"TCGA.XN.A8T3.01"	0.0664992443681271	0.175142232368312	0.00457562213626002	0.207313616192923	0.103850167500256	0.0239526560198509	0.0747864986600312	0.281288338379357	0.0600516008648965	0.00254002350998674
"TCGA.XN.A8T5.01"	0.0989154949735338	0.054295951455378	0.0174525210751567	0.0461620917399142	0.157158212164316	0.25311475537039	0.0396259022445558	0.069236779493929	0.044363642661014	0.219674648821812
"TCGA.YB.A89D.01"	0.236553111254589	0.119278219564121	0.168696707256289	0.0760093761058734	0.134260764623398	0.0855820284378294	0.0447308556353957	0.0878718449608554	0.0265339790527534	0.0204831131088956
"TCGA.YH.A8SY.01"	0.407667596193458	0.396740614199223	0.0161421794677339	0.0646188423838309	0.0393350970701462	0.00746254972611246	0.015783454371751	0.0301737448156262	0.021160842331745	0.000915079440373596
