"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"TCGA.FB.AAPP.01"	6.92313748263376e-15	0.0226868271195937	0.0779608919197218	6.92313748263376e-15	6.92313748263376e-15	0.165669862158748	0.347849601181702
"TCGA.FB.AAPQ.01"	2.23452393729421e-14	2.23452393729421e-14	0.136243823613764	0.0949315991493064	2.23452393729421e-14	0.0122836289787643	0.015207565606522
"TCGA.FB.AAPU.01"	1.28828561968651e-14	0.0266442348660337	0.118350102475331	1.28828561968651e-14	0.100298962561953	0.133353580270959	1.28828561968651e-14
"TCGA.FB.AAPY.01"	0.194932583799188	0.235849478329169	0.0613531963385014	1.0227075011094e-14	0.00674910201920013	1.0227075011094e-14	1.0227075011094e-14
"TCGA.FB.AAPZ.01"	0.104237100724096	0.321803228558628	0.000502160794659087	1.33486264905504e-14	1.33486264905504e-14	0.0791673888246782	1.33486264905504e-14
"TCGA.FB.AAQ0.01"	5.55309450762828e-15	5.55309450762828e-15	5.55309450762828e-15	5.55309450762828e-15	5.55309450762828e-15	0.0221614468034192	5.55309450762828e-15
"TCGA.FB.AAQ1.01"	0.0382504971693713	0.000480205763514718	0.111172633918723	1.82583594067439e-14	1.82583594067439e-14	0.230869797944359	1.82583594067439e-14
"TCGA.FB.AAQ2.01"	1.30322232626735e-14	0.0231525290184444	1.30322232626735e-14	1.30322232626735e-14	0.196375570650703	0.181521392826388	1.30322232626735e-14
"TCGA.FB.AAQ3.01"	0.0743605179775609	1.65459075506414e-14	0.195658127388338	0.0389073226448612	1.65459075506414e-14	1.65459075506414e-14	5.19816957023362e-07
"TCGA.FB.AAQ6.01"	1.71420466041349e-14	1.71420466041349e-14	0.122551561128579	1.71420466041349e-14	1.71420466041349e-14	0.0966184617313788	1.71420466041349e-14
"TCGA.H8.A6C1.01"	0.20952145669905	0.168257928458214	0.0589024001472421	1.3465764529608e-14	1.3465764529608e-14	0.10878357574417	1.3465764529608e-14
"TCGA.HV.A5A3.01"	1.72603474215079e-14	1.72603474215079e-14	1.72603474215079e-14	1.72603474215079e-14	1.72603474215079e-14	1.72603474215079e-14	1.72603474215079e-14
"TCGA.HV.A5A5.01"	0.0876192828034538	0.296529516122044	0.131988225526003	0.0555571664921295	0.136207653368005	0.0392940938085791	1.15390511242926e-14
"TCGA.HV.A5A6.01"	1.533800859814e-14	1.533800859814e-14	0.014424390233638	1.533800859814e-14	1.533800859814e-14	0.21771670881818	1.533800859814e-14
"TCGA.HV.A7OL.01"	0.266147360671408	0.120331814830064	0.00230941765753077	1.03158282166004e-14	1.03158282166004e-14	1.03158282166004e-14	1.03158282166004e-14
"TCGA.HV.A7OP.01"	6.2713906907737e-15	6.2713906907737e-15	0.0770253248822517	6.2713906907737e-15	6.2713906907737e-15	6.2713906907737e-15	0.163856191772202
"TCGA.HV.AA8X.01"	1.48234353723611e-14	1.48234353723611e-14	0.148982419466486	1.48234353723611e-14	1.48234353723611e-14	0.234261617292647	1.48234353723611e-14
"TCGA.HZ.7289.01"	9.74770943029387e-15	9.74770943029387e-15	0.110495598326905	9.74770943029387e-15	9.74770943029387e-15	0.0769193193527754	9.74770943029387e-15
"TCGA.HZ.7919.01"	0.1046771036339	0.166236080828138	0.036644511835832	1.2296537589175e-14	0.156206655598837	0.0965965002326358	1.2296537589175e-14
"TCGA.HZ.7924.01"	0.050143593721571	0.149638880872107	0.313617174009558	0.248197596801528	7.57619460640258e-15	0.103517885309961	0.0483416315408524
"TCGA.HZ.7926.01"	0.081901855283165	0.168864666677231	0.0952500679983827	0.0745409901777417	0.0753886984048018	0.048222478860802	0.349464059250035
