"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.2J.AAB6.01"	0.363666064388447	7.19985377338491e-15	0.132681742247104	0.0743966818967225	7.19985377338491e-15	7.19985377338491e-15
"TCGA.2J.AAB8.01"	0.155546869413637	1.1890987705035e-14	0.149176531317118	0.085031068501512	0.364265639818264	0.0293063852634074
"TCGA.2J.AAB9.01"	0.262936167534187	0.00618825673110987	0.0701321758036639	9.16298119081894e-12	0.0999689077119455	0.118882462907961
"TCGA.2J.AABA.01"	0.185341000361897	0.116983130687619	0.0580907670054861	1.05076674129193e-14	0.455070678184332	1.06671563219305e-07
"TCGA.2J.AABE.01"	0.23120919241415	1.16995397018649e-14	0.0635792822898258	0.00825772040559092	0.436089224144898	1.16995397018649e-14
"TCGA.2J.AABO.01"	0.271080597203733	1.17350820780068e-14	0.120796581943717	1.17350820780068e-14	0.171781594727147	0.0841224609850421
"TCGA.2J.AABP.01"	0.00607017940045723	4.36082510449878e-15	0.11247318749819	0.30187670206733	4.36082510449878e-15	0.318793168054024
"TCGA.2J.AABT.01"	0.0145559354877483	0.400628916242266	0.02405751128293	0.00939537896059698	0.103079862468446	0.195928681962592
"TCGA.2J.AABU.01"	0.442313567356929	8.89026055993575e-15	0.128492185966683	0.0184250726029659	0.0862128234696466	8.89026055993575e-15
"TCGA.3A.A9I7.01"	0.196107071519425	1.97220756299447e-13	0.0752835309058325	0.0340459124306888	0.295649726464073	0.0761074606077534
"TCGA.3A.A9IB.01"	0.231870413907941	1.12766904838555e-14	0.328591084919598	0.0881269915557744	0.0770831140428406	1.12766904838555e-14
"TCGA.3A.A9IC.01"	0.1847427135126	1.06465672508957e-14	0.173951747867849	0.00205559576066013	0.129584781052478	0.0501205010202028
"TCGA.3A.A9IN.01"	4.70925271287728e-15	0.142812606001045	4.70925271287728e-15	4.70925271287728e-15	4.70925271287728e-15	0.452738245646703
"TCGA.3A.A9IV.01"	4.11634378709146e-15	0.0153546471939633	4.11634378709146e-15	4.11634378709146e-15	0.00144048219463593	0.4996322149674
"TCGA.3A.A9IX.01"	0.160715565890313	0.406850011067337	1.50849423943749e-14	1.50849423943749e-14	0.161375189569179	0.159647596195582
"TCGA.3A.A9J0.01"	0.179949876098056	9.42563497282177e-15	0.0200467263550649	0.00120403224335091	0.308165151347278	0.0130281882401197
"TCGA.3E.AAAZ.01"	0.113081762203506	0.0474655319542529	0.0216803679366344	1.06314360690413e-14	0.265088698796916	0.116850442931587
"TCGA.F2.7273.01"	0.00199326468745116	0.492889760819499	0.0270356371687585	0.0645918909118201	0.0778315575401079	0.267292681104742
"TCGA.F2.7276.01"	0.075928168385464	0.48177893426624	0.0897809264153206	0.0538495832528467	0.0516439923739877	0.20576409857419
"TCGA.F2.A44G.01"	0.343752866959759	1.01815705524252e-14	0.0386376545925149	0.0583808598962306	0.287445162466758	1.01815705524252e-14
"TCGA.F2.A44H.01"	0.0115106988782851	0.00929709479018274	0.0280183567482461	0.0593879848301507	0.0469156048100601	0.233329204648614
"TCGA.FB.A4P5.01"	0.158782040409614	0.25293864446277	0.0432643865403852	0.25645444940713	0.13227100929231	0.000168904215685547
"TCGA.FB.A545.01"	0.269772857833982	9.24575445417246e-15	0.180567894908428	9.24575445417246e-15	0.141006801501694	9.24575445417246e-15
"TCGA.FB.A7DR.01"	0.10011005000179	0.175456668391619	0.173448117223615	0.134472533252021	0.139832297916885	0.117219309670804
"TCGA.FB.AAPS.01"	0.0369638786106564	0.120608039122895	0.384480111947991	0.0615058719484762	1.08525446137061e-14	0.121426823793126
"TCGA.H6.8124.01"	0.297796428374804	9.8039065601573e-15	0.239207805273959	9.8039065601573e-15	0.126159799238733	9.8039065601573e-15
"TCGA.H6.A45N.01"	0.239539027840159	0.138725829762715	0.0806614251980576	0.0205883697085758	0.435542019960203	0.0164490341183234
"TCGA.HV.A5A4.01"	0.187373862563324	1.03179449276501e-14	0.0273578264736735	0.101663084687661	0.43553298833281	1.03179449276501e-14
"TCGA.HV.AA8V.01"	0.230204638969344	1.32704352506056e-14	0.312629912487389	6.04445586169457e-11	0.202476476568951	0.0154159997501145
"TCGA.HZ.7918.01"	8.79482873421629e-15	0.0660145706911135	8.79482873421629e-15	0.310535183992467	0.0912232831438004	0.35406162558193
"TCGA.HZ.7920.01"	0.0619141370280485	0.476615556132356	0.0270734873764088	0.00775447118872489	0.00650689899981579	0.294821838153448
"TCGA.HZ.7922.01"	0.151883228198887	1.23185307330522e-14	0.197020011703528	7.11640677296784e-10	0.253481269563757	0.0826546850022457
"TCGA.HZ.7923.01"	0.0830088677966552	0.611457935678763	1.11449594694816e-14	0.0576541149649267	0.144413780938421	0.103465300522422
"TCGA.HZ.7925.01"	0.138302066615521	0.0849773166527128	0.397014422571272	0.0968229323453279	0.101718682514907	0.026849436107728
"TCGA.HZ.8001.01"	0.315322967316084	0.189129311544606	0.0534637300877695	0.0785203834184385	0.00784743672903446	0.0630482214744296
"TCGA.HZ.8002.01"	0.0554370919795721	0.506629085589777	0.04480842756506	0.00996512036901306	0.0744589626685065	0.272075590146766
"TCGA.HZ.8003.01"	0.0108690450539018	0.00537808467293125	8.65475260922439e-15	0.0141049317164628	0.0135597138967973	0.138769698581135
"TCGA.HZ.8005.01"	0.142253859878608	7.58967345488796e-15	0.276440549692198	0.168688907082266	7.58967345488796e-15	7.58967345488796e-15
"TCGA.HZ.8315.01"	0.290326795881186	0.0849877257700499	0.125078179398235	0.0879572899651396	0.384714875641103	1.23376363044739e-14
