"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.2J.AAB1.01"	0.182798347047589	0.0372150570002536	2.19580854935019e-11	0.00802262359951619	0.0764620456817585	0.0646074889429756	0.139192410956995	0.0771399330223236
"TCGA.2J.AAB4.01"	0.15629476640562	0.0354898524040209	8.8944212881697e-15	0.211292272141537	8.8944212881697e-15	0.0952287698190944	0.215610067278413	8.8944212881697e-15
"TCGA.2J.AABF.01"	0.164254845725141	0.369933860479751	0.0273264032142453	1.3908785883317e-14	0.036218806188294	0.0646997920552305	1.3908785883317e-14	0.0853019411689522
"TCGA.2J.AABH.01"	1.19548897087639e-14	0.0718915689372665	1.19548897087639e-14	0.07580145649807	1.19548897087639e-14	0.0278470980948282	0.11604629776988	1.19548897087639e-14
"TCGA.2J.AABI.01"	0.0315158645688576	8.90634084790667e-15	0.370253984538606	8.90634084790667e-15	8.90634084790667e-15	8.90634084790667e-15	0.421060817670807	0.0698405174267956
"TCGA.2J.AABK.01"	0.0804364274184364	9.24668208408022e-15	9.24668208408022e-15	0.0483896753486988	0.165671677985238	9.24668208408022e-15	0.0604475730599735	9.24668208408022e-15
"TCGA.2J.AABR.01"	0.28775475108534	0.134715605261681	9.01083242423862e-15	0.183701210070045	0.101071953932099	0.111366793522111	0.0182157602603999	0.0666536168193712
"TCGA.2J.AABV.01"	6.82444537401092e-15	6.82444537401092e-15	6.82444537401092e-15	6.82444537401092e-15	6.82444537401092e-15	6.82444537401092e-15	6.82444537401092e-15	6.82444537401092e-15
"TCGA.2L.AAQA.01"	1.78843029142258e-14	1.78843029142258e-14	1.78843029142258e-14	1.78843029142258e-14	1.78843029142258e-14	0.0657680388933999	0.162947429705529	0.124979461546267
"TCGA.2L.AAQE.01"	0.0396554139462246	5.96812303798494e-15	5.96812303798494e-15	5.96812303798494e-15	0.0162753600800847	0.0175836515198675	0.0407917558882254	0.0527096494979568
"TCGA.2L.AAQI.01"	1.09858458436905e-14	1.47193020125048e-08	1.09858458436905e-14	0.0998566407013405	0.11863900892574	1.09858458436905e-14	1.09858458436905e-14	0.0672493979322668
"TCGA.2L.AAQJ.01"	0.164064839262118	1.09536999284798e-14	1.09536999284798e-14	1.09536999284798e-14	0.031144836886495	0.0155642419177172	0.00509589458787213	0.0595773490409505
"TCGA.2L.AAQL.01"	7.80148474549983e-15	0.101428420687575	7.80148474549983e-15	7.80148474549983e-15	0.037809119993507	0.0184621363525079	7.80148474549983e-15	0.0409675981649644
"TCGA.2L.AAQM.01"	0.0308381827214187	4.53212483614182e-15	4.53212483614182e-15	4.53212483614182e-15	0.00376398779602993	4.53212483614182e-15	0.00510373547071627	4.53212483614182e-15
"TCGA.3A.A9I5.01"	0.0201936516269312	0.000669066554945986	0.00798774915685429	5.95903081739781e-15	0.0532037639538134	5.95903081739781e-15	5.95903081739781e-15	5.95903081739781e-15
"TCGA.3A.A9I9.01"	1.0374788460444e-14	0.158660121309502	1.0374788460444e-14	1.0374788460444e-14	0.00911824726496067	0.0213093236822541	0.00405699525112205	1.0374788460444e-14
"TCGA.3A.A9IH.01"	8.7005145694921e-15	0.0170108794509705	8.7005145694921e-15	8.7005145694921e-15	0.045067351778879	0.0322666697078598	8.7005145694921e-15	0.0327700214759293
"TCGA.3A.A9IJ.01"	0.00656088267255858	3.2754925366726e-15	3.2754925366726e-15	3.2754925366726e-15	0.00602697299284795	3.2754925366726e-15	3.2754925366726e-15	3.2754925366726e-15
"TCGA.3A.A9IL.01"	0.0441526343741035	5.07284611408664e-15	5.07284611408664e-15	5.07284611408664e-15	0.0304577097210774	0.00499596203732905	5.07284611408664e-15	5.07284611408664e-15
"TCGA.3A.A9IO.01"	4.25022239806231e-06	2.77362465296864e-15	2.77362465296864e-15	0.00217469107812056	2.77362465296864e-15	0.00534446309356501	2.77362465296864e-15	2.77362465296864e-15
"TCGA.3A.A9IR.01"	4.82413853256369e-15	4.82413853256369e-15	4.82413853256369e-15	4.82413853256369e-15	4.82413853256369e-15	4.82413853256369e-15	4.82413853256369e-15	4.82413853256369e-15
"TCGA.3A.A9IS.01"	0.0198238493493289	4.15100936483392e-15	4.15100936483392e-15	4.15100936483392e-15	4.15100936483392e-15	4.15100936483392e-15	4.15100936483392e-15	4.15100936483392e-15
"TCGA.3A.A9IU.01"	6.66180339169826e-15	0.0113951614517348	6.66180339169826e-15	6.66180339169826e-15	6.66180339169826e-15	6.66180339169826e-15	0.00802492110174384	0.0846479983886604
"TCGA.3A.A9IZ.01"	0.0524241234818055	1.21637400621162e-14	1.21637400621162e-14	1.21637400621162e-14	0.0152771090474074	1.21637400621162e-14	0.153900109817994	1.21637400621162e-14
"TCGA.3E.AAAY.01"	0.200617062863841	0.182987481912114	0.108183353760646	1.08872742912256e-14	0.309413962240523	0.00823457156509507	1.08872742912256e-14	0.0705856856775423
"TCGA.F2.6879.01"	2.07364657524597e-14	0.0662709963642397	2.07364657524597e-14	2.07364657524597e-14	2.07364657524597e-14	0.0544934641511758	0.114607351147486	0.337757956806936
"TCGA.F2.6880.01"	3.01316656661007e-15	3.01316656661007e-15	3.01316656661007e-15	3.01316656661007e-15	0.00542048431719305	3.01316656661007e-15	3.01316656661007e-15	3.01316656661007e-15
"TCGA.F2.A7TX.01"	0.0751948697305821	0.0373254982325573	0.523312625929068	1.17284774643428e-14	0.0676536576441111	1.17284774643428e-14	0.0133668848065295	0.0196596925319363
