"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.FB.AAQ0.01"	0.0628833223284978	0.0864900011908865	1.19411786572173e-14	1.19411786572173e-14	1.19411786572173e-14	0.00679646450804132
"TCGA.FB.AAQ1.01"	1.15080183313142e-14	0.324491629356708	0.079829550391019	0.0872021422088922	1.15080183313142e-14	1.15080183313142e-14
"TCGA.FB.AAQ2.01"	0.146024808537555	0.00971972891302516	1.07902273053446e-14	1.07902273053446e-14	0.607256020562102	1.07902273053446e-14
"TCGA.FB.AAQ3.01"	0.136964401798537	0.345263438335146	1.00589134716782e-14	0.00291046254449642	0.0328655755822708	0.0854463390916564
"TCGA.FB.AAQ6.01"	1.63399277322431e-14	0.116612765527502	1.63399277322431e-14	1.63399277322431e-14	0.0640555408517658	1.63399277322431e-14
"TCGA.H8.A6C1.01"	0.0648102680132671	1.3345981909808e-14	0.194430958819556	0.396131338751609	0.0255919104672382	1.3345981909808e-14
"TCGA.HV.A5A3.01"	1.37670092448395e-14	0.151775860469936	0.243311797889081	1.37670092448395e-14	0.0362868463201387	1.37670092448395e-14
"TCGA.HV.A5A5.01"	0.29402971512913	0.00987070291951304	0.118439567958755	0.200078683044199	0.0817793394622197	1.21415999908045e-14
"TCGA.HV.A5A6.01"	0.0769301754370921	1.13141283786059e-14	0.273504403765576	1.13141283786059e-14	0.309907261752562	1.13141283786059e-14
"TCGA.HV.A7OL.01"	0.153441517768924	0.113065417284423	1.34406955159963e-14	0.205926763027096	0.302558512149971	1.34406955159963e-14
"TCGA.HV.A7OP.01"	1.08197080169875e-14	1.08197080169875e-14	1.08197080169875e-14	1.08197080169875e-14	1.08197080169875e-14	1.08197080169875e-14
"TCGA.HV.AA8X.01"	1.20227838216641e-14	1.20227838216641e-14	0.00962300565115186	1.20227838216641e-14	0.405317286215768	1.20227838216641e-14
"TCGA.HZ.7289.01"	6.56538472748829e-15	6.56538472748829e-15	0.185318208334462	6.56538472748829e-15	6.56538472748829e-15	6.56538472748829e-15
"TCGA.HZ.7919.01"	0.0687013994857115	8.65709991778988e-15	8.65709991778988e-15	0.0625994303321563	0.691297647428293	8.65709991778988e-15
"TCGA.HZ.7924.01"	0.274587754275152	4.6487158679984e-15	4.6487158679984e-15	0.212835124144429	0.192379618856654	0.0978907746160893
"TCGA.HZ.7926.01"	0.170283650181045	6.61500146538133e-15	6.61500146538133e-15	0.154983652667451	0.211652751619795	0.351065225347624
"TCGA.HZ.8317.01"	0.522441869136793	6.37630571226168e-15	6.37630571226168e-15	0.0148270852996943	6.37630571226168e-15	0.17484896780552
"TCGA.HZ.8638.01"	0.329287771858555	0.00164398519780518	0.0143514941907093	0.0508399456989782	0.215724320434269	0.257293969703471
"TCGA.HZ.A49I.01"	6.23078302638202e-15	0.566822540522981	0.172111614625173	0.146072615300013	0.100998763241154	0.01399446631066
"TCGA.HZ.A4BH.01"	0.392382635192802	0.170881756817889	7.7351327027509e-15	0.07714591652929	0.277071058749595	0.0825186327103999
"TCGA.HZ.A4BK.01"	0.0756577592773558	0.461866122744504	0.0630466082626689	0.235659459603799	6.64854048224423e-15	6.64854048224423e-15
"TCGA.HZ.A77O.01"	0.0342918046405449	1.46320844505612e-14	1.46320844505612e-14	1.46320844505612e-14	5.77631106205859e-10	1.46320844505612e-14
"TCGA.HZ.A8P0.01"	0.235128605635721	0.0921300558062907	0.324528003909732	1.3846775008583e-14	0.0678616012873387	0.0618413498626301
"TCGA.HZ.A8P1.01"	1.76649212485044e-14	1.76649212485044e-14	0.389432810872156	0.0410097974900996	1.76649212485044e-14	1.76649212485044e-14
"TCGA.HZ.A9TJ.01"	0.0223129705053679	1.42432517737726e-14	0.0830880824533086	1.42432517737726e-14	0.620595875724572	1.42432517737726e-14
"TCGA.HZ.A9TJ.06"	0.0122516685941028	1.10429672882364e-14	0.154233059118403	1.10429672882364e-14	0.239151208995069	0.0117761092670896
"TCGA.IB.7644.01"	0.1353658776585	8.18526494308093e-15	8.18526494308093e-15	0.127817180850238	0.584380722431528	8.18526494308093e-15
"TCGA.IB.7652.01"	5.14273373907068e-15	0.3361758669711	5.14273373907068e-15	0.100844725809729	0.220081475439282	0.217431442124877
"TCGA.IB.7889.01"	0.0163768336814472	0.119509472414727	7.20122203904663e-15	0.300874589702299	0.263463858069378	0.0821282476908687
"TCGA.IB.A5SP.01"	1.12838540754732e-14	1.12838540754732e-14	0.0257691081385177	0.00404618581399977	0.147519611211885	1.12838540754732e-14
"TCGA.IB.A6UF.01"	1.68053283327779e-14	1.68053283327779e-14	1.68053283327779e-14	0.179397958637851	0.0425915613218466	1.68053283327779e-14
"TCGA.IB.A6UG.01"	0.0915665108914698	0.013787951537267	1.19649290933764e-14	0.167356486965987	1.19649290933764e-14	1.19649290933764e-14
"TCGA.IB.A7LX.01"	0.137694171886138	0.0355204317699945	0.30898694610776	1.80799141212249e-14	1.80799141212249e-14	1.80799141212249e-14
"TCGA.IB.A7M4.01"	0.0351155078926226	2.32027598627472e-14	2.32027598627472e-14	0.0683907386684903	0.417410295656961	2.32027598627472e-14
"TCGA.IB.AAUM.01"	0.16918668365546	0.127560362411951	0.0399008733428279	0.137410881801195	8.45570424110458e-15	8.45570424110458e-15
"TCGA.IB.AAUN.01"	0.022615088566766	1.11860627992109e-14	1.11860627992109e-14	0.115355385657712	0.0548345371582016	0.0584631657426638
"TCGA.IB.AAUO.01"	0.138247301363496	0.214530747279797	0.0445783657187479	0.111064245385198	1.39192042581505e-14	0.0972606065951793
"TCGA.IB.AAUU.01"	1.01991489251575e-14	0.33863344604433	0.232859171080876	0.195742319882614	0.0890556758235853	1.01991489251575e-14
"TCGA.IB.AAUW.01"	0.485565815769897	0.0422539431334958	5.97193965699278e-15	0.130709715931755	5.97193965699278e-15	0.106245029041937
"TCGA.L1.A7W4.01"	1.75336505030775e-14	3.23895233023813e-14	0.216445472015777	1.75336505030775e-14	0.106365334887358	0.061486857713627
"TCGA.LB.A7SX.01"	0.0538718462675556	1.08400578488793e-14	0.333290574076513	0.00210533957073141	0.173083547644492	0.289237203134736
"TCGA.LB.A8F3.01"	1.11395910874431e-14	0.0325747418849019	1.11395910874431e-14	1.11395910874431e-14	0.0382482632051383	1.11395910874431e-14
"TCGA.LB.A9Q5.01"	9.02270504326362e-15	0.197992366628965	9.02270504326362e-15	0.186399842570313	3.49472661010605e-09	9.02270504326362e-15
"TCGA.OE.A75W.01"	0.0257625489718741	0.19905149603089	0.0250260841311848	0.168296819377126	0.21121043564485	1.30311724444253e-14
"TCGA.Q3.AA2A.01"	0.171098691909541	0.137363710076191	0.186794044488888	0.065701854275094	0.366986366107737	1.00347542215e-14
"TCGA.RB.AA9M.01"	0.220737360739146	8.58157684413562e-15	0.208350302561337	0.0295177667585301	0.0101105660705955	0.531284003870366
"TCGA.S4.A8RM.01"	0.0938437635141582	1.22854324231265e-14	0.0476144764752456	0.115745707540744	0.475655130573436	0.176293844572871
"TCGA.S4.A8RO.01"	0.0441380357075847	0.465751861015041	1.29908805069486e-14	1.29908805069486e-14	0.238163067735517	0.00690008575897581
"TCGA.S4.A8RP.01"	0.315629644983035	0.18274657695462	1.52502475728656e-06	0.155321610375942	0.196774504301597	1.15244623390782e-14
"TCGA.US.A776.01"	0.0292205958367877	1.43350986626368e-14	0.470205082794938	1.43350986626368e-14	1.43350986626368e-14	1.43350986626368e-14
"TCGA.US.A779.01"	1.92760835101501e-14	0.0599738182987764	1.92760835101501e-14	1.92760835101501e-14	1.92760835101501e-14	1.92760835101501e-14
"TCGA.US.A77G.01"	0.0203044660417976	0.129546822670124	0.434292769276528	1.24310962260249e-14	3.27988628342458e-14	1.24310962260249e-14
"TCGA.XD.AAUI.01"	0.339421545335086	0.0147117043110658	0.180313506817965	0.191461155368722	0.00236306777747226	0.106239850308413
"TCGA.YY.A8LH.01"	0.0135285428718633	0.0795795137188884	0.263744380585853	0.0799051527127069	0.0818929871003068	1.42274533052197e-14
"TCGA.Z5.AAPL.01"	0.26975235295594	0.0144521141173722	0.00304024176569378	0.248673461437755	0.200299662012781	0.243424870533295
