"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.HZ.8519.01"	0.364360290583646	0.0721504572996359	0.227603358400128	0.107968811071385	0.130215301501429	0.0157871075397074
"TCGA.HZ.8636.01"	0.0249478403361714	0.0789106942963944	0.252307548878515	0.0808663537677188	0.23517127641358	0.164381680920319
"TCGA.HZ.8637.01"	0.0358282207164798	0.0779203885492124	0.173692852663478	0.396672288953058	0.0315333808509491	0.0760963069146182
"TCGA.HZ.A49G.01"	0.0598594542915088	0.179778393385641	0.0415647314696046	0.223831054385938	0.00615967177266951	0.193951187496502
"TCGA.HZ.A49H.01"	0.25905085719998	0.0551659487120155	0.044964925174692	0.172739080370766	8.14129316229479e-15	0.160332012257865
"TCGA.HZ.A77P.01"	0.55070127848752	0.0373851031386295	0.0817852766967238	0.0271318658408898	0.0346661303769815	3.3114131467742e-06
"TCGA.HZ.A77Q.01"	0.158750173932443	0.131772698030882	8.69372707888218e-15	0.102501438399239	0.183552948083161	0.370030795185409
"TCGA.IB.7645.01"	0.226396582816325	0.0200279798504015	0.0201557722533339	0.118152702359597	0.289115036708996	0.326151926011329
"TCGA.IB.7646.01"	9.37547270073657e-15	0.349766832512353	0.0386660259230404	9.37547270073657e-15	0.145389487275928	0.0974946048754664
"TCGA.IB.7647.01"	0.0422194132110849	0.0284833068777352	0.141168630497493	0.18342236032763	0.29360813958426	0.0478959307051415
"TCGA.IB.7649.01"	0.0558904379302054	0.161363433719525	0.0777293519393554	0.275607963051523	0.160667668211469	0.0153019981002761
"TCGA.IB.7651.01"	0.0200909605180328	0.00592544399162445	0.0418610405169782	0.0270571860863292	0.226919640127168	0.148630252636862
"TCGA.IB.7654.01"	0.0171806057090694	1.13478744131706e-14	0.121594217596747	1.13478744131706e-14	0.0663167987495266	1.13478744131706e-14
"TCGA.IB.7885.01"	0.0553902776079292	0.0274772451613542	1.54239803618534e-14	0.00560725611627036	0.0702087501231672	0.276954536293664
"TCGA.IB.7886.01"	0.0519783132155026	0.0487192868750014	0.105166806383854	1.39329611824256e-14	0.164122768272146	0.0780750059565713
"TCGA.IB.7887.01"	6.14316185130707e-11	0.0198990845743441	0.0233560101130945	0.0135183309354684	0.128174504018156	0.0869339481006827
"TCGA.IB.7888.01"	0.225774043406597	0.10406286902274	0.0437348046322728	0.151709328142851	0.321303779930122	0.123512618403919
"TCGA.IB.7890.01"	0.0349820469249688	0.0328314509392296	0.0474372065308472	1.23650501793218e-14	0.637132592464657	0.0095467822351676
