"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.FB.AAQ1.01"	0.157551844639957	0.0913299857177517	0.147015644554442	0.218437898930396	0.123399535328885	1.26096615232038e-14
"TCGA.FB.AAQ2.01"	0.323679774167374	1.04915891682145e-14	0.32104079295432	1.99063311879495e-10	1.04915891682145e-14	0.023888141121847
"TCGA.FB.AAQ3.01"	0.274319870396442	0.0906015621863585	0.0382071017535256	0.166238849630075	0.259995464899815	2.193097296102e-10
"TCGA.FB.AAQ6.01"	0.145239336495667	7.06250798735462e-10	0.0864383232425879	0.114442573551273	0.418378376535842	7.04423074946808e-05
"TCGA.H8.A6C1.01"	0.111583429016502	0.160193698180267	0.0724826387540495	0.243935412027105	0.326603530185397	0.0852012918366494
"TCGA.HV.A5A3.01"	0.457448031974349	1.11442797899189e-14	0.171009560806712	0.0627664211245366	0.171986732836333	1.11442797899189e-14
"TCGA.HV.A5A5.01"	0.125662664565393	0.310621289355108	0.159145692975544	0.20432621267315	0.200244140430766	1.29074242822405e-14
"TCGA.HV.A5A6.01"	0.158902470082971	1.3014716205031e-14	0.335730606293332	0.142427287739862	0.134642023465091	0.0874970507432371
"TCGA.HV.A7OL.01"	0.218291737045923	9.93478759719431e-15	9.93478759719431e-15	0.232191527078798	0.095031782269542	9.93478759719431e-15
"TCGA.HV.A7OP.01"	4.75988663304943e-15	4.75988663304943e-15	4.75988663304943e-15	4.75988663304943e-15	0.0161030939666997	0.0969247457028741
"TCGA.HV.AA8X.01"	0.153467732422145	1.24226140288789e-14	0.0272595158530169	0.0922086201541667	0.414840557186439	0.116484307981895
"TCGA.HZ.7289.01"	0.144405617822213	6.55943446302933e-15	0.046835489786259	0.0894027436131157	0.124026812540322	0.123004645154599
"TCGA.HZ.7919.01"	0.233112478439604	0.188224912359716	0.315197442659604	0.0484822652605589	0.214930389586287	8.5978919428916e-08
"TCGA.HZ.7924.01"	0.0362205736989902	0.195120426885532	1.0389038515981e-14	0.0788452381362509	0.371270557792914	0.26860865178078
"TCGA.HZ.7926.01"	0.147393385676932	0.407046540787908	0.219147835885816	0.00156632070756784	0.224845916941738	1.27541435365491e-14
"TCGA.HZ.8317.01"	0.132506079698444	0.537557569614876	0.115093816806865	1.46085739571003e-14	0.0910442250732902	0.0484409615403747
"TCGA.HZ.8638.01"	0.0512349346338199	0.440783954573941	1.31165230498136e-14	0.0319544677850378	0.381453325102634	0.0367804819674978
