"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.FB.A5VM.01"	0.0168839309389117	0.177334751781349	0.0852089838952092	9.62136596044123e-15	9.62136596044123e-15	9.62136596044123e-15	0.134571431389637	0.234320925554846
"TCGA.FB.A78T.01"	0.142849078243191	1.32524785105481e-14	0.00828538942027737	0.0360744109576242	0.201684736821479	0.246479494012567	0.10336846658164	1.32524785105481e-14
"TCGA.FB.AAPP.01"	7.98879446384078e-15	7.98879446384078e-15	7.98879446384078e-15	0.092850645734424	0.0181333562106264	7.98879446384078e-15	7.98879446384078e-15	2.0281198239952e-08
"TCGA.FB.AAPQ.01"	0.000973361710175564	1.42168889422099e-14	0.113067318831615	0.0952627036313645	0.104927309830933	0.154833702265897	0.00339267268769445	0.0659257690106175
"TCGA.FB.AAPU.01"	1.35752377965896e-14	1.35752377965896e-14	0.00700614542583909	0.169983774310042	0.0253248017191815	1.35752377965896e-14	1.35752377965896e-14	0.0327631007683528
"TCGA.FB.AAPY.01"	0.0686646871104385	0.0805507896120913	0.154515916078547	0.00361230839842241	0.129023616927697	0.032660748407257	0.429686597134613	1.49509819127794e-14
"TCGA.FB.AAPZ.01"	0.205066957106182	0.230548657475791	0.140341780130688	0.154943041225777	0.0499235727293362	0.0236832854882019	0.113943788904256	0.0815489169397097
"TCGA.FB.AAQ0.01"	7.99377729744113e-07	0.0180768937002816	0.0754836989202659	0.0194769067757387	0.278237302606507	1.32314580655795e-14	1.32314580655795e-14	0.103148010159115
"TCGA.FB.AAQ1.01"	0.125221227407498	0.00890132062809289	0.0236538009490587	0.126057713482771	0.129184254840738	1.34469076456736e-14	0.301847638101206	0.155645315914463
"TCGA.FB.AAQ2.01"	0.0757251647623911	0.0722261635755312	0.02244230350415	1.26293231479231e-14	1.26293231479231e-14	0.103831690118962	1.26293231479231e-14	0.441067398240184
"TCGA.FB.AAQ3.01"	0.108940806267879	0.0125339993883595	0.143404478705189	0.111331989583504	0.0194703871310504	1.21911799335907e-14	0.00808924727848557	0.0696795509024351
"TCGA.FB.AAQ6.01"	1.50218564733836e-14	0.00566883937984925	0.111968494623605	0.0249501731383246	0.229510170501059	0.0823157330617802	1.50218564733836e-14	0.132136533487828
"TCGA.H8.A6C1.01"	0.0782958442618323	0.0566619379834913	0.147362045934445	0.126938833181899	0.245605371557383	0.090419528986983	0.254716438093893	1.48385933460749e-14
"TCGA.HV.A5A3.01"	1.54449558995221e-14	1.54449558995221e-14	0.169621307887917	0.0279487938978851	0.136711288238504	0.00605461216414865	1.54449558995221e-14	0.164427341855315
"TCGA.HV.A5A5.01"	0.0878854790050454	0.22437445667827	0.218137065009921	0.0498608510051037	1.41768702353284e-14	0.143641952043699	0.229939123607779	0.0155228596329183
"TCGA.HV.A5A6.01"	0.0297844726273863	0.0134365432556508	0.252801393509455	0.046658107432169	0.11702452439318	1.14381280649976e-14	1.14381280649976e-14	0.358304707797673
"TCGA.HV.A7OL.01"	0.0521483517638753	0.0138050863204006	0.0529998895038747	1.04709412521816e-14	1.04709412521816e-14	1.04709412521816e-14	0.0747610836304429	0.226362710569291
"TCGA.HV.A7OP.01"	0.0327983680368015	5.74283788506442e-15	5.74283788506442e-15	5.74283788506442e-15	0.0854647598602294	2.43735564416811e-05	5.74283788506442e-15	5.74283788506442e-15
"TCGA.HV.AA8X.01"	0.0190213416691051	1.76994607769991e-14	0.0791758237287759	0.132687941306157	1.76994607769991e-14	0.109047092639479	1.76994607769991e-14	0.107140996463892
"TCGA.HZ.7289.01"	0.0111151545926154	7.55057216934999e-15	0.0201601811339798	7.55057216934999e-15	7.55057216934999e-15	7.55057216934999e-15	7.55057216934999e-15	7.55057216934999e-15
"TCGA.HZ.7919.01"	0.0756095845065614	0.134060409682238	0.190388380921629	0.290593049483736	1.30941224071367e-14	0.00298955703484479	0.0729513818580808	0.0781464117971652
"TCGA.HZ.7924.01"	1.00144892224585e-14	0.315372951491808	1.00144892224585e-14	0.238136935272191	0.0458847271791979	6.90944327203963e-06	0.0630813359003144	0.0050286989498498
"TCGA.HZ.7926.01"	0.11371137701907	0.115771904382094	0.114685443122194	0.228952997430249	1.26155369938535e-14	0.0346794681195447	0.095412438051465	0.197138983108313
"TCGA.HZ.8317.01"	0.249717523920987	0.437929777241105	0.0656754288322373	0.0109893262338414	0.055326648337413	1.01469888607335e-14	1.01469888607335e-14	0.0140105593579451
"TCGA.HZ.8638.01"	1.06860856875674e-14	0.455447107214789	1.06860856875674e-14	0.180367841951829	1.06860856875674e-14	1.06860856875674e-14	0.0105077539161603	0.0479896530332198
"TCGA.HZ.A49I.01"	1.37726160120913e-14	0.0484453902966391	0.106412472396638	1.11759599112482e-08	0.156276023902373	0.0355294271045073	0.440898109679107	0.0790096506988961
"TCGA.HZ.A4BH.01"	1.10427458698512e-14	0.335198146513803	0.194678490796959	0.0827205957357796	1.10427458698512e-14	0.0846732972265524	0.147198467775136	0.0953551237603595
"TCGA.HZ.A4BK.01"	0.0895856742412111	0.140247644435834	0.119967924450387	0.0703488215457589	0.189290759674655	0.0603659309881672	0.321228046963962	0.00896519769996776
"TCGA.HZ.A77O.01"	0.167699345944767	1.32005021258541e-14	0.0551670447337977	1.32005021258541e-14	0.0749212859757616	0.0110432928428205	0.0246912691726648	0.234590826641379
