"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.HZ.7920.01"	0.111880132274413	0.0141736772683833	0.0467526744190749	0.0619952627954159	0.189220674218211	0.0105648265901632	0.0423398917319043	8.27212294360607e-15
"TCGA.HZ.7922.01"	0.00951100964188748	0.0100525402766557	0.00628290155514404	0.0201986614643236	0.00469900182962908	0.0467817958065157	0.00550900022214898	0.165203755462937
"TCGA.HZ.7923.01"	0.221445693786479	0.126016264927099	0.0271303493131016	0.0846971311672317	0.142167037465676	0.0782898951128981	0.0182058277666386	0.0222362788257385
"TCGA.HZ.7925.01"	1.41727067731831e-14	0.0513482450254817	0.0716112793064656	0.00479710436906913	0.0448179882261919	1.41727067731831e-14	0.121252536107248	0.271897161601116
"TCGA.HZ.8001.01"	0.106172135449792	0.0649638051131683	0.0263774906628876	0.0332840025531911	0.107829811909897	0.0550647069131974	0.0381070732384076	0.0393409503145286
"TCGA.HZ.8002.01"	0.11710567740363	0.111520057398535	0.030705665921812	0.114643378762833	0.192319250935412	0.0679194996278425	0.063951877762003	0.0332363826031328
"TCGA.HZ.8003.01"	0.10272986803203	0.0259121324454934	0.0752740296878834	0.0474190526004364	0.0295559347915364	1.63749284741721e-14	0.00342869279032283	1.63749284741721e-14
"TCGA.HZ.8005.01"	1.1187493339065e-14	0.00836650928525663	0.0907360707816296	0.0580506134774495	1.1187493339065e-14	1.1187493339065e-14	0.0985575448133101	0.0413790782657828
"TCGA.HZ.8315.01"	0.0155685697384048	0.0933165012770451	0.0873328821090257	0.0690555677153484	0.040189824412184	0.0766804938313271	0.134202456824504	0.0809984700036919
"TCGA.HZ.8519.01"	0.0663655050499145	9.31283172940841e-15	0.0366736246489624	0.0737228050350064	0.204146607423764	0.0178285194326803	0.00322393327731348	9.31283172940841e-15
"TCGA.HZ.8636.01"	0.0147483529527375	0.126078637707272	0.0193535517979794	0.024064295239521	1.07186659664097e-14	0.136352671023004	0.130451107750409	0.0707813313156118
"TCGA.HZ.8637.01"	0.307142947029683	0.0638713669634944	0.198899585503998	0.0217075976765184	0.0107748640198429	0.0529447937600069	0.0139495467271273	0.00709350822964013
"TCGA.HZ.A49G.01"	0.074007045011839	0.194358417916115	0.00678278896267137	0.0814578674942002	0.084982521456146	0.0570605246391787	0.0118314635184765	1.08428391704144e-14
"TCGA.HZ.A49H.01"	0.164935963674473	1.23818528952239e-14	0.076084491256547	0.0204300955061766	0.275215950840184	0.0871973435410379	0.053865420301166	1.23818528952239e-14
"TCGA.HZ.A77P.01"	1.38879523208764e-14	0.0154946467744534	0.00143169465852867	0.172897762074343	0.252929133299628	0.0117991308830225	0.00242556154474282	1.38879523208764e-14
"TCGA.HZ.A77Q.01"	0.149003676923983	0.163763626571477	8.00369812662341e-07	0.081875861680528	0.0575569826859951	0.0425856913263373	0.151225267060956	0.202786702034821
"TCGA.IB.7645.01"	0.147136674068283	0.156985152419097	0.0550575752527624	0.0430730070643584	0.151235981492561	0.0365400900035288	0.0935078100648813	0.107038909617167
"TCGA.IB.7646.01"	8.63939985894847e-15	0.022015186202184	0.151244664858091	8.63939985894847e-15	0.00349727961984148	8.63939985894847e-15	0.0901554482335345	0.0497851965367208
"TCGA.IB.7647.01"	0.175675689673995	0.0862073055183082	0.00852910159651599	0.0732409112047228	0.0268226339255744	0.0692044346010659	0.0152948066955043	0.0051838771940396
"TCGA.IB.7649.01"	0.0783848817511031	0.150602746690504	0.0176193339547068	0.0514551131589447	0.125462762609399	0.0776254005382318	0.0347984611293365	0.00320124843369743
"TCGA.IB.7651.01"	0.0503283978332266	0.0131062960255922	0.293227891106953	0.00441470209424748	0.0218630497136745	1.43419607817318e-14	0.112573306703683	0.0528612034424535
"TCGA.IB.7654.01"	1.49328535380869e-14	0.00521386637976223	1.49328535380869e-14	0.0534327810332068	0.00428863100764324	1.49328535380869e-14	0.0157833908780053	0.0427681145177125
"TCGA.IB.7885.01"	0.0559479856033027	0.121860621697333	0.0119397384378787	0.0359104485273	0.0185102730589638	0.0500059912144963	0.27858282128544	0.0671056221959383
"TCGA.IB.7886.01"	1.46005437073704e-14	0.0406058632230275	0.0697734076830553	0.0353532797799779	0.0166040177311076	1.46005437073704e-14	0.0952463194873939	0.0970247721731689
"TCGA.IB.7887.01"	0.00646451964378659	1.32376455721419e-14	0.00254164030963755	1.32376455721419e-14	1.32376455721419e-14	0.0118640989375886	0.147753999635237	0.0301354734764533
"TCGA.IB.7888.01"	0.187564129392509	0.080065069941676	0.00371978399112061	0.0180999846490136	0.169063646879458	0.00569444417252355	0.0370768880524947	0.0309883860380639
"TCGA.IB.7890.01"	1.21190350155862e-14	0.0275677625132047	1.21190350155862e-14	0.0341513802866882	0.0191801904745757	0.00401858851212486	0.0270476557326609	0.216861719313503
"TCGA.IB.7891.01"	0.128420965767231	0.0504063472349507	0.0543035869454786	0.0298924821978784	0.00162993199021694	0.0969818719111994	0.0844230640915345	0.00110787136679377
"TCGA.IB.7893.01"	0.000528137224371645	0.00969145043748662	0.0158276599368523	1.10311088411366e-14	1.10311088411366e-14	1.10311088411366e-14	0.128686857787286	0.317952646513755
