"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"TCGA.HZ.8315.01"	0.0574804340502781	0.0760052948351446	2.11245927298323e-13	0.108842412132887	0.0870563525791173	0.125806874707237
"TCGA.HZ.8519.01"	8.8151317585076e-15	0.0996606580947259	0.241793302105747	0.0568458141798697	0.191158853253176	0.116945950990763
"TCGA.HZ.8636.01"	1.48512794346621e-14	0.135447571608732	0.111913781949358	0.0378838414201567	0.0476368781567873	0.109736717925609
"TCGA.HZ.8637.01"	0.120992763629062	0.227679603442181	0.104371886813262	0.169190480249491	0.0745939704186367	0.0349095972119619
"TCGA.HZ.A49G.01"	0.00111717785677618	0.124246942551074	0.047744930048316	0.0544578367026233	0.0705608126279171	0.0680884943310038
"TCGA.HZ.A49H.01"	0.134880259258308	0.0517197141161516	0.0805334416467397	0.0509519457005296	0.144360376322935	0.0307734296320215
"TCGA.HZ.A77P.01"	8.74771772238112e-15	0.00173888453678821	0.12126974580924	0.148839119050763	0.0907905257232748	8.74771772238112e-15
"TCGA.HZ.A77Q.01"	0.109011615503146	0.14395660541477	0.0490624835223661	0.0135213572671352	1.2284945911587e-14	0.0228449180783014
"TCGA.IB.7645.01"	0.0816135249443149	0.243971316464157	0.0130918900026332	1.22813942669307e-14	0.18684275844967	0.234700022455925
"TCGA.IB.7646.01"	1.15309833210302e-14	0.029553612955212	0.0661698227321056	1.15309833210302e-14	0.0312474632406619	0.151931468561237
"TCGA.IB.7647.01"	0.106381074104953	0.112434790075074	0.0430105885414426	0.195743855064671	0.0938640548987445	0.245175967040368
"TCGA.IB.7649.01"	0.0991095149817464	0.0989929882301125	0.0641714434735823	0.079507697614624	0.110926425494109	0.12437664602514
"TCGA.IB.7651.01"	0.131659139440405	0.15844993844675	0.0318176163861184	0.0617338466095668	1.17182096932203e-14	0.206869196935871
"TCGA.IB.7654.01"	1.26958301605178e-14	1.26958301605178e-14	0.0562815558522391	0.110326271346498	0.0371336077314355	0.0407700048456608
"TCGA.IB.7885.01"	0.085565580597779	0.0813766769986393	1.62202203017749e-14	0.227626667743791	1.62202203017749e-14	0.0132191027977922
"TCGA.IB.7886.01"	1.15382190673507e-14	0.0477515936696518	0.011172869701687	0.224012701964295	0.00794644877645401	0.0740091947628193
"TCGA.IB.7887.01"	1.3090048864289e-14	5.85974493152851e-07	0.0183219132411207	0.112523641862638	1.09643611598692e-09	0.182544722131159
"TCGA.IB.7888.01"	0.211057127389598	0.111100602351566	0.10464219822074	0.0235885316028364	0.124157088977913	0.0938171781430316
"TCGA.IB.7890.01"	0.00208380484376331	5.21882717564468e-09	0.0495994407673577	0.0132917762241001	0.0481822855056437	0.0836312932305035
"TCGA.IB.7891.01"	0.171642930792765	0.107368334570662	0.0724452496643345	0.0774881792258831	0.0618882363788186	0.0703129426951449
"TCGA.IB.7893.01"	1.35415410342129e-14	1.35415410342129e-14	1.35415410342129e-14	1.35415410342129e-14	0.0153888299807071	0.0942247148102055
"TCGA.IB.7897.01"	0.0550875302043813	0.105785469780772	0.24608012225063	0.0628265492914344	0.237741939165485	0.0659311426907706
"TCGA.IB.8126.01"	0.0313573495870845	0.0118906681089651	0.0737080843549406	0.122764480815495	0.236342719948266	1.00006690255844e-14
"TCGA.IB.8127.01"	0.0162851036168125	0.10658853103541	0.0183928074285776	0.204141869442668	0.0110374079838397	0.128439561003141
"TCGA.IB.A5SO.01"	0.167842536755385	0.0696467857977552	0.0603022165160245	1.26776042131662e-14	0.0319505292998913	0.106687748889581
"TCGA.IB.A5SQ.01"	0.0432468305122501	0.0125457693000579	0.229320946270327	0.0222244345169218	1.29948109102647e-14	0.138763353968808
"TCGA.IB.A5SS.01"	1.39945829385359e-14	0.0142544862660845	1.39945829385359e-14	0.00907889978142492	1.39945829385359e-14	0.0316367944386492
"TCGA.IB.A5ST.01"	0.255553874276988	0.113743392791161	0.0421984827396013	0.168088946085299	0.0389290901530208	0.0639823809469729
"TCGA.IB.AAUP.01"	0.277714650396641	0.0989576687364886	0.0418800471545571	0.0395280918359712	0.0259147468922787	0.0233379350514952
"TCGA.IB.AAUQ.01"	0.0437470680131181	1.40151649185816e-14	0.101649151534834	0.0560827486516725	0.0291535498604994	0.150228840698981
"TCGA.IB.AAUR.01"	0.257997149840782	0.129857707282104	0.0724587119645486	6.68061786820059e-15	0.017298506416987	1.73760614161113e-05
"TCGA.IB.AAUS.01"	0.0397800112493861	0.355100111201271	0.0242340014303889	0.00777774476740652	0.0183980387266973	0.0393074805305639
"TCGA.IB.AAUT.01"	0.11295523856364	0.113306327948595	0.145140462475778	0.194796273455345	0.0349068524489463	0.0816630847269353
"TCGA.IB.AAUV.01"	0.0639850511427746	0.103758983979308	0.0819853113133548	0.167849715760715	0.0662914388027757	0.0342904371608329
"TCGA.M8.A5N4.01"	1.40770638562345e-14	0.0515403026381959	0.0190336400165542	0.0441254266902393	1.40770638562345e-14	0.0229473916876106
"TCGA.PZ.A5RE.01"	1.05729277293686e-14	0.035743845543139	1.05729277293686e-14	0.254215966298444	0.00852035535106772	0.0664270185538485
"TCGA.Q3.A5QY.01"	0.273689698219101	0.1469406421306	0.0161753966393194	0.0101627056277361	0.0324311097755212	0.00448160511604068
"TCGA.RB.A7B8.01"	0.0174163306185258	0.0277796056556022	0.00389316781474475	0.0983346609277379	1.87148250605955e-14	0.0539030013921064
"TCGA.RL.AAAS.01"	0.144991581370719	0.0986225186445413	0.0078976530797592	0.0701648227418622	0.198722623200107	0.0418446831257132
"TCGA.US.A774.01"	0.120445645622252	0.0328794341122759	0.00848655026793146	0.0826065101176187	0.182528442477574	0.0375347121604965
"TCGA.US.A77E.01"	1.09032765342206e-14	1.09032765342206e-14	0.00429274220948018	0.258617930463388	1.09032765342206e-14	0.0355136400925656
"TCGA.US.A77J.01"	0.236610299626811	0.121082313334828	0.0755775301777229	0.0388970055695566	0.0268063623735697	0.0359396116290237
"TCGA.XD.AAUG.01"	0.0284732920600348	1.13012084372363e-14	0.246220959773819	0.0237044297027359	0.0390000267021293	0.0055749056537009
"TCGA.XD.AAUH.01"	0.233100993464331	0.0272768614028453	0.24922846391402	1.15264680600704e-14	0.0534834336899188	0.18126031856349
"TCGA.XD.AAUL.01"	1.28548938984417e-14	0.0124535142482295	0.0102101127959724	0.0668902571320018	9.14933751863872e-13	0.0556065680470718
"TCGA.XN.A8T3.01"	0.0128317908542682	0.00335342818112762	0.0457343774882904	0.0438394376570778	0.052470615552947	0.0880193330585309
"TCGA.XN.A8T5.01"	0.197184589453531	0.0393958812811686	0.0988801528436411	0.0141431611545056	0.054621445535856	0.095714498956879
"TCGA.YB.A89D.01"	1.2928159809084e-14	0.026489305932622	0.0941215396725414	0.0845429248003941	0.029749505293037	0.0853762783719779
"TCGA.YH.A8SY.01"	1.30345935698287e-14	1.30345935698287e-14	1.30345935698287e-14	0.0171581319157705	1.30345935698287e-14	0.0281610503255828
