"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.HZ.A77P.01"	1.25916070936241e-14	0.173842010400246	0.428368637348246	0.0622168138409715	1.25916070936241e-14
"TCGA.HZ.A77Q.01"	0.390694228968638	0.0631212930996968	0.247285206961477	0.00114763865388328	0.243956348602994
"TCGA.IB.7645.01"	0.175765722935877	0.0201328156337578	0.345376582062276	0.0924582510704231	0.282295909874308
"TCGA.IB.7646.01"	9.95810686961566e-15	0.00496654061072631	0.0857181737892038	2.89847641226637e-06	0.0190082870034037
"TCGA.IB.7647.01"	0.352477001021469	0.197404551909666	0.0522421933165196	0.0688303805854404	0.240202803575522
"TCGA.IB.7649.01"	0.00109620584779895	0.116314149137657	0.231101250275609	0.0554982705896161	0.290264809689231
"TCGA.IB.7651.01"	0.0072807229607004	0.0420951604715006	0.0228200029713203	0.116898220029063	0.252962859646772
"TCGA.IB.7654.01"	0.00196594314373187	0.0337786443827672	0.00736380029635414	0.0703215369464458	1.29802787823025e-14
"TCGA.IB.7885.01"	0.141147679550636	0.00822271890708535	0.00499774134634338	0.0469807034976399	0.29423773148053
"TCGA.IB.7886.01"	1.59340380754331e-14	1.59340380754331e-14	0.0669650575252993	0.207241353711756	3.58303978551107e-12
"TCGA.IB.7887.01"	1.27976143242621e-14	1.27976143242621e-14	1.27976143242621e-14	0.0590074464755183	1.27976143242621e-14
"TCGA.IB.7888.01"	0.35566473289956	0.150131101836086	0.262039767060699	0.0225020728117026	0.145631600101287
"TCGA.IB.7890.01"	1.24426369568551e-14	0.0243555095289747	0.034073710365409	0.0239462154070362	1.24426369568551e-14
"TCGA.IB.7891.01"	0.070626717841528	0.0701779813094359	0.0919301857261848	0.0117675682447211	0.430809803345254
"TCGA.IB.7893.01"	9.4461876165485e-15	0.000555873130152385	0.00827784987377968	9.4461876165485e-15	9.4461876165485e-15
"TCGA.IB.7897.01"	0.0893536835947542	0.14918870399827	0.381862094708039	0.153665216987518	0.128982927412646
"TCGA.IB.8126.01"	0.249093485762589	0.0495842743681161	0.188049908703547	1.29320748422335e-14	0.118518896927741
"TCGA.IB.8127.01"	2.00424700836915e-14	0.0464671159234974	0.0436868539894642	0.234817454797459	0.175610687185378
"TCGA.IB.A5SO.01"	0.323623702994112	0.188928955100072	0.0624552431110716	0.113006940981989	0.120919589114224
"TCGA.IB.A5SQ.01"	0.114017432912904	0.154932000101326	0.0705486945367539	1.60915607895204e-13	0.125636695468919
"TCGA.IB.A5SS.01"	1.15632111010369e-14	1.15632111010369e-14	1.15632111010369e-14	0.00475029790375717	0.0117483403230766
"TCGA.IB.A5ST.01"	0.463039370626996	0.151578362720704	0.0632563868429695	6.94011079352211e-15	0.19816162125941
"TCGA.IB.AAUP.01"	0.454030774118355	0.1148085875437	0.0178139776032283	0.0707946806880288	0.129608158985051
"TCGA.IB.AAUQ.01"	0.00210143233510989	0.100864892136428	2.06359609796029e-05	0.0156896045555406	9.54401930711582e-15
"TCGA.IB.AAUR.01"	0.430843805099396	0.121817854111912	0.104503070679482	0.0729579097217173	0.160694340193571
"TCGA.IB.AAUS.01"	0.0306187615556114	0.0364649201541924	0.206834743769069	0.0132291934388077	0.443705895136336
"TCGA.IB.AAUT.01"	7.56718356452093e-06	0.0639560867060712	0.186136588686638	0.14892820442553	0.272609457123286
"TCGA.IB.AAUV.01"	0.337911912182777	0.0785289280080905	0.274126012315219	0.0411851675184695	0.165616892300916
"TCGA.M8.A5N4.01"	1.20565118350103e-14	0.00954962431735475	1.20565118350103e-14	0.0556287536965911	2.68014667873196e-11
"TCGA.PZ.A5RE.01"	1.28622262328985e-14	0.0528338474293944	0.0141848896017491	1.28622262328985e-14	0.010777304952774
"TCGA.Q3.A5QY.01"	0.421364742633855	0.164425301587247	0.0488690342581106	0.0743507603732641	0.189244995541672
"TCGA.RB.A7B8.01"	0.0381453699350994	0.0269518196271992	0.0280669010408717	0.0658046279152881	0.0202741366958329
"TCGA.RL.AAAS.01"	0.316632626148834	0.119851580899435	0.140653541639341	0.0744097332884914	0.191633118688069
"TCGA.US.A774.01"	0.206275916904831	0.203101104238298	0.062079195453728	0.0231246893321459	0.155473798686653
"TCGA.US.A77E.01"	0.0031830802978277	1.12575940740708e-14	1.12575940740708e-14	0.238488101574693	1.12575940740708e-14
"TCGA.US.A77J.01"	0.413546096879564	0.14746605070882	0.0614827807872333	1.52984116644879e-06	0.184847088635147
"TCGA.XD.AAUG.01"	0.00703521514426681	0.296010570631867	0.254818650382878	0.0687257533318838	1.12163338735315e-14
"TCGA.XD.AAUH.01"	0.318242611223241	0.240558014205268	0.165421890715392	0.0542400163913624	0.0897142375997369
"TCGA.XD.AAUL.01"	1.4541830017489e-14	0.01991733315109	1.4541830017489e-14	0.129158412983144	6.31705900362781e-05
"TCGA.XN.A8T3.01"	1.57166973154633e-14	0.0623756507857536	0.0242301144679293	0.024483999384816	0.0781028673169734
"TCGA.XN.A8T5.01"	0.339405399160471	0.274005504074199	0.136429767019468	0.0118338549524913	0.143395767964241
"TCGA.YB.A89D.01"	1.59755863020942e-14	0.117055636562293	0.16224954339909	0.0390646285724836	0.0393165383808239
"TCGA.YH.A8SY.01"	9.81837767232622e-15	0.00415808277815663	4.35498138805682e-05	0.0335423596089547	9.81837767232622e-15
