"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.HV.A5A5.01"	0.216972841117142	0.153583717850248	0.290224339280309	0.141342477858664	0.197876623893625
"TCGA.HV.A5A6.01"	0.0192117618081996	0.459966203848009	1.25508433749379e-14	0.0355306117690222	0.0604187601292279
"TCGA.HV.A7OL.01"	0.0279928676825481	1.17434481255511e-14	0.346913378829511	1.17434481255511e-14	0.0398712781184472
"TCGA.HV.A7OP.01"	6.5191739353204e-15	6.5191739353204e-15	6.5191739353204e-15	0.052496685812785	0.240566792335534
"TCGA.HV.AA8X.01"	9.03737360868083e-10	0.0858445300397386	1.600297220773e-14	0.267242567430004	0.0707285414665889
"TCGA.HZ.7289.01"	2.30499688051275e-13	0.0660544887707986	8.02176310051984e-15	0.161707131469471	0.0249991695695852
"TCGA.HZ.7919.01"	0.151025380139713	0.636153286163636	0.090288802956408	0.0319858853366992	0.0676157982532077
"TCGA.HZ.7924.01"	0.375387227856685	0.190064285484159	0.0745895516421138	0.0769792969669298	0.262733080097396
"TCGA.HZ.7926.01"	0.105275902169816	0.399292625204488	0.327047656825758	0.0136466312449988	0.126734030664428
"TCGA.HZ.8317.01"	0.494163586673358	0.111524629670327	0.0464427157730185	7.80797289136497e-15	0.347869067883281
"TCGA.HZ.8638.01"	0.382541361453394	0.124265455942143	0.0569966356352768	0.114384803360695	0.300161756243694
"TCGA.HZ.A49I.01"	0.0513518324914189	0.473055798964391	0.390439822057058	0.040060374395338	0.0450895615331231
"TCGA.HZ.A4BH.01"	0.321762597782006	0.311080279960897	0.245238607935545	0.0574104345219532	0.0645080797995904
"TCGA.HZ.A4BK.01"	0.234535093115798	0.140564373307476	0.339803700533318	0.112921947946959	0.172174860733177
"TCGA.HZ.A77O.01"	1.60202552452351e-14	0.244259015800933	0.0254214276508776	0.0546721416102832	0.181640489475217
"TCGA.HZ.A8P0.01"	0.110056846115947	0.353767614794373	0.221473943926779	0.0856706790033607	0.229030916159518
"TCGA.HZ.A8P1.01"	0.0260751244441126	1.6240614029624e-14	0.0315339032683603	0.244395096003995	0.16278714974103
"TCGA.HZ.A9TJ.01"	0.0358825159660826	0.318688929089959	0.00809319908977549	0.159198376594847	0.0737206712498544
"TCGA.HZ.A9TJ.06"	0.0726311713539152	0.216513072375872	0.0596379609631847	0.522635243205874	0.0231046945812604
"TCGA.IB.7644.01"	0.0907012448203597	0.706091042326614	0.0231702856140245	1.00283637411032e-14	0.146569404428684
"TCGA.IB.7652.01"	0.152024174641415	0.534344105926576	0.163260126936916	0.0879652792100298	0.0624063132850526
"TCGA.IB.7889.01"	0.221463133526244	0.282942139851183	0.275786565534784	1.33361347058787e-14	0.089898009023769
"TCGA.IB.A5SP.01"	0.00659530613047301	1.31058739683132e-14	0.0220147188595436	0.297718957620096	0.279983837958118
"TCGA.IB.A6UF.01"	0.0487049815954082	0.362228430506122	0.00212947012034793	1.59962390325366e-14	0.193078539001667
"TCGA.IB.A6UG.01"	0.0866219172559178	3.36548797219891e-14	0.194444132443778	0.183902360057331	0.16833816667659
"TCGA.IB.A7LX.01"	0.0390781008904201	0.359963065839461	1.07874721247063e-14	0.0871479862414686	0.217415413406825
"TCGA.IB.A7M4.01"	0.0207712803709725	0.356843381682436	0.109913222359148	0.142190811648286	0.0208744694883371
"TCGA.IB.AAUM.01"	0.281527246547973	1.37190985751413e-14	0.0998557624413477	0.313364662422563	0.113519996062343
"TCGA.IB.AAUN.01"	0.106890333205202	0.432131062982765	0.033161282210547	0.175816487553364	0.220340294282492
"TCGA.IB.AAUO.01"	1.27888315502869e-14	0.0989762612399572	0.121718888306225	0.0578413811785937	0.398864211567634
"TCGA.IB.AAUU.01"	0.0218419732356544	0.260464332133768	0.221555192547763	0.3479812402853	0.061409765071866
"TCGA.IB.AAUW.01"	0.505836160760448	7.14496380519665e-15	0.140166316980398	0.0461460203587296	0.307851501900411
"TCGA.L1.A7W4.01"	1.53450431149241e-12	0.52345722428783	9.51668538304028e-15	0.133991028062029	9.51668538304028e-15
"TCGA.LB.A7SX.01"	0.0425913105967448	8.79587706923464e-09	0.135648730122902	0.298026711639084	0.396196220863756
"TCGA.LB.A8F3.01"	1.40981347361473e-10	0.040456479645617	1.07567188636764e-14	0.0884575405206965	0.445396240009592
"TCGA.LB.A9Q5.01"	0.16097961242078	0.177546786975409	0.190527077354597	1.4451363086646e-14	0.0991519953876355
"TCGA.OE.A75W.01"	1.28950397077476e-14	0.170893989030556	0.146347220455878	1.28950397077476e-14	0.391543322361314
"TCGA.Q3.AA2A.01"	1.12585365908489e-14	0.389040588683688	0.137674853864236	0.0682765397074494	0.203097048289294
"TCGA.RB.AA9M.01"	0.354849520120543	0.145831165755592	0.170483904483086	0.203002564436266	0.125832845204502
"TCGA.S4.A8RM.01"	0.160234530486749	0.284927290946137	0.0686608081940927	0.185817507549388	0.12695953745901
"TCGA.S4.A8RO.01"	0.00670429701564339	0.474159586866385	1.55365850258775e-14	0.183123373189087	0.0762071941554082
"TCGA.S4.A8RP.01"	0.310690538831454	0.0993242425205298	0.230575751129806	0.234318688872381	0.125090778645817
"TCGA.US.A776.01"	0.0341167975400352	9.57927015317039e-15	9.57927015317039e-15	0.151716705112165	0.229781757781932
"TCGA.US.A779.01"	1.06697750784471e-14	1.06697750784471e-14	0.0343748105406338	0.35842744329412	0.439558689275035
"TCGA.US.A77G.01"	0.0453654191133236	1.31108352096016e-14	1.31108352096016e-14	0.305547428826885	0.313920801414367
"TCGA.XD.AAUI.01"	0.290148413386684	0.195617445323673	0.262473114496931	0.0533257473896129	0.198435279403087
"TCGA.YY.A8LH.01"	1.41864741020646e-14	1.41864741020646e-14	0.0194683660562073	0.357035962500793	0.0678176314617435
"TCGA.Z5.AAPL.01"	0.166104957230181	0.292749086398911	0.515397254906363	7.14008117992369e-15	7.14008117992369e-15
